序號,詞目,詞頻,累計詞頻,百分比,累計百分比
14613,拍拍,3,573319,0.00048598,92.87436053
14614,拍賣場,3,573322,0.00048598,92.87484651
14615,拍戲,3,573325,0.00048598,92.87533249
14616,抵制,3,573328,0.00048598,92.87581848
14617,抵押,3,573331,0.00048598,92.87630446
14618,拘,3,573334,0.00048598,92.87679044
14619,拘束,3,573337,0.00048598,92.87727642
14620,拘泥,3,573340,0.00048598,92.87776241
14621,拖吊,3,573343,0.00048598,92.87824839
14622,拖車,3,573346,0.00048598,92.87873437
14623,拖拖拉拉,3,573349,0.00048598,92.87922035
14624,拖累,3,573352,0.00048598,92.87970634
14625,拆穿,3,573355,0.00048598,92.88019232
14626,拆款,3,573358,0.00048598,92.88067830
14627,放水燈,3,573361,0.00048598,92.88116428
14628,放射,3,573364,0.00048598,92.88165027
14629,放射線,3,573367,0.00048598,92.88213625
14630,放眼,3,573370,0.00048598,92.88262223
14631,放縱,3,573373,0.00048598,92.88310822
14632,昔,3,573376,0.00048598,92.88359420
14633,昆布,3,573379,0.00048598,92.88408018
14634,昂,3,573382,0.00048598,92.88456616
14635,明月,3,573385,0.00048598,92.88505215
14636,明媚,3,573388,0.00048598,92.88553813
14637,明暗,3,573391,0.00048598,92.88602411
14638,昏,3,573394,0.00048598,92.88651009
14639,昏睡,3,573397,0.00048598,92.88699608
14640,昇華,3,573400,0.00048598,92.88748206
14641,服飾店,3,573403,0.00048598,92.88796804
14642,杭州,3,573406,0.00048598,92.88845402
14643,枋寮,3,573409,0.00048598,92.88894001
14644,東山島,3,573412,0.00048598,92.88942599
14645,東方介德,3,573415,0.00048598,92.88991197
14646,東石西運,3,573418,0.00048598,92.89039795
14647,東企,3,573421,0.00048598,92.89088394
14648,東西方,3,573424,0.00048598,92.89136992
14649,東南,3,573427,0.00048598,92.89185590
14650,東南方,3,573430,0.00048598,92.89234189
14651,東映公司,3,573433,0.00048598,92.89282787
14652,東家,3,573436,0.00048598,92.89331385
14653,東莞,3,573439,0.00048598,92.89379983
14654,東部鐵路改善計畫,3,573442,0.00048598,92.89428582
14655,果菜,3,573445,0.00048598,92.89477180
14656,林子翼,3,573448,0.00048598,92.89525778
14657,林中禮,3,573451,0.00048598,92.89574376
14658,林仲秋,3,573454,0.00048598,92.89622975
14659,林亨能,3,573457,0.00048598,92.89671573
14660,林柏榕,3,573460,0.00048598,92.89720171
14661,林郝配,3,573463,0.00048598,92.89768769
14662,林意誠,3,573466,0.00048598,92.89817368
14663,林德雄,3,573469,0.00048598,92.89865966
14664,板子,3,573472,0.00048598,92.89914564
14665,板橋市公所,3,573475,0.00048598,92.89963163
14666,松子,3,573478,0.00048598,92.90011761
14667,松山分局長,3,573481,0.00048598,92.90060359
14668,欣欣,3,573484,0.00048598,92.90108957
14669,欣欣向榮,3,573487,0.00048598,92.90157556
14670,欣喜,3,573490,0.00048598,92.90206154
14671,欣然,3,573493,0.00048598,92.90254752
14672,武三級,3,573496,0.00048598,92.90303350
14673,武打,3,573499,0.00048598,92.90351949
14674,武器店,3,573502,0.00048598,92.90400547
14675,武嚇,3,573505,0.00048598,92.90449145
14676,歧見,3,573508,0.00048598,92.90497743
14677,注定,3,573511,0.00048598,92.90546342
14678,泳裝,3,573514,0.00048598,92.90594940
14679,泌尿,3,573517,0.00048598,92.90643538
14680,泥,3,573520,0.00048598,92.90692136
14681,泥巴,3,573523,0.00048598,92.90740735
14682,泥濘,3,573526,0.00048598,92.90789333
14683,泥淖,3,573529,0.00048598,92.90837931
14684,河川,3,573532,0.00048598,92.90886530
14685,河段,3,573535,0.00048598,92.90935128
14686,河道,3,573538,0.00048598,92.90983726
14687,河灘,3,573541,0.00048598,92.91032324
14688,沾染,3,573544,0.00048598,92.91080923
14689,沼澤,3,573547,0.00048598,92.91129521
14690,波音公司,3,573550,0.00048598,92.91178119
14691,波修瓦劇院,3,573553,0.00048598,92.91226717
14692,波特,3,573556,0.00048598,92.91275316
14693,波德斯,3,573559,0.00048598,92.91323914
14694,波樂克斯,3,573562,0.00048598,92.91372512
14695,法文,3,573565,0.00048598,92.91421110
14696,法制室,3,573568,0.00048598,92.91469709
14697,法則,3,573571,0.00048598,92.91518307
14698,法律系,3,573574,0.00048598,92.91566905
14699,法紀,3,573577,0.00048598,92.91615503
14700,法師,3,573580,0.00048598,92.91664102
14701,法國菜,3,573583,0.00048598,92.91712700
14702,法術壇,3,573586,0.00048598,92.91761298
14703,法寶,3,573589,0.00048598,92.91809897
14704,法蘭克福,3,573592,0.00048598,92.91858495
14705,油性,3,573595,0.00048598,92.91907093
14706,油炸,3,573598,0.00048598,92.91955691
14707,油價,3,573601,0.00048598,92.92004290
14708,油箱,3,573604,0.00048598,92.92052888
14709,油墨,3,573607,0.00048598,92.92101486
14710,油膩,3,573610,0.00048598,92.92150084
14711,泗水,3,573613,0.00048598,92.92198683
14712,沿革,3,573616,0.00048598,92.92247281
14713,沿路,3,573619,0.00048598,92.92295879
14714,治病,3,573622,0.00048598,92.92344477
14715,治國,3,573625,0.00048598,92.92393076
14716,治療壇,3,573628,0.00048598,92.92441674
14717,泡沫經濟,3,573631,0.00048598,92.92490272
14718,泡棉,3,573634,0.00048598,92.92538871
14719,泡菜,3,573637,0.00048598,92.92587469
14720,泛舟,3,573640,0.00048598,92.92636067
14721,炒熱,3,573643,0.00048598,92.92684665
14722,炙手可熱,3,573646,0.00048598,92.92733264
14723,爬上,3,573649,0.00048598,92.92781862
14724,爬山,3,573652,0.00048598,92.92830460
14725,爬滿,3,573655,0.00048598,92.92879058
14726,爭相,3,573658,0.00048598,92.92927657
14727,爭稅,3,573661,0.00048598,92.92976255
14728,爭奪戰,3,573664,0.00048598,92.93024853
14729,爭端,3,573667,0.00048598,92.93073451
14730,版稅,3,573670,0.00048598,92.93122050
14731,牧民,3,573673,0.00048598,92.93170648
14732,物主,3,573676,0.00048598,92.93219246
14733,物以類聚,3,573679,0.00048598,92.93267844
14734,物件導向,3,573682,0.00048598,92.93316443
14735,物理學,3,573685,0.00048598,92.93365041
14736,物超所值,3,573688,0.00048598,92.93413639
14737,玩石者,3,573691,0.00048598,92.93462238
14738,玩車,3,573694,0.00048598,92.93510836
14739,玫瑰卡,3,573697,0.00048598,92.93559434
14740,盲,3,573700,0.00048598,92.93608032
14741,盲人,3,573703,0.00048598,92.93656631
14742,盲從,3,573706,0.00048598,92.93705229
14743,直達,3,573709,0.00048598,92.93753827
14744,直營,3,573712,0.00048598,92.93802425
14745,知本,3,573715,0.00048598,92.93851024
14746,知性,3,573718,0.00048598,92.93899622
14747,知悉,3,573721,0.00048598,92.93948220
14748,知情,3,573724,0.00048598,92.93996818
14749,社會局,3,573727,0.00048598,92.94045417
14750,社會性,3,573730,0.00048598,92.94094015
14751,社會科,3,573733,0.00048598,92.94142613
14752,社會黨,3,573736,0.00048598,92.94191211
14753,空降,3,573739,0.00048598,92.94239810
14754,空降部隊,3,573742,0.00048598,92.94288408
14755,糾正,3,573745,0.00048598,92.94337006
14756,糾纏,3,573748,0.00048598,92.94385605
14757,肥大,3,573751,0.00048598,92.94434203
14758,肥皂,3,573754,0.00048598,92.94482801
14759,肥厚,3,573757,0.00048598,92.94531399
14760,股民,3,573760,0.00048598,92.94579998
14761,股票行,3,573763,0.00048598,92.94628596
14762,股價指數,3,573766,0.00048598,92.94677194
14763,肯尼斯．瑞林,3,573769,0.00048598,92.94725792
14764,肯亞,3,573772,0.00048598,92.94774391
14765,芭蕾,3,573775,0.00048598,92.94822989
14766,芽菜,3,573778,0.00048598,92.94871587
14767,花生,3,573781,0.00048598,92.94920185
14768,花招,3,573784,0.00048598,92.94968784
14769,花花公子,3,573787,0.00048598,92.95017382
14770,花時間,3,573790,0.00048598,92.95065980
14771,花紋海豚,3,573793,0.00048598,92.95114579
14772,花鳥,3,573796,0.00048598,92.95163177
14773,花樣,3,573799,0.00048598,92.95211775
14774,花蓮中小企銀,3,573802,0.00048598,92.95260373
14775,花邊,3,573805,0.00048598,92.95308972
14776,初生,3,573808,0.00048598,92.95357570
14777,初始,3,573811,0.00048598,92.95406168
14778,初衷,3,573814,0.00048598,92.95454766
14779,初選,3,573817,0.00048598,92.95503365
14780,初賽,3,573820,0.00048598,92.95551963
14781,表列,3,573823,0.00048598,92.95600561
14782,表弟媳,3,573826,0.00048598,92.95649159
14783,表展,3,573829,0.00048598,92.95697758
14784,表率,3,573832,0.00048598,92.95746356
14785,迎面,3,573835,0.00048598,92.95794954
14786,近況,3,573838,0.00048598,92.95843552
14787,近郊,3,573841,0.00048598,92.95892151
14788,邱文宗,3,573844,0.00048598,92.95940749
14789,邱坤良,3,573847,0.00048598,92.95989347
14790,邱繼炳,3,573850,0.00048598,92.96037946
14791,采,3,573853,0.00048598,92.96086544
14792,金克洛斯,3,573856,0.00048598,92.96135142
14793,金科玉律,3,573859,0.00048598,92.96183740
14794,金針,3,573862,0.00048598,92.96232339
14795,金援,3,573865,0.00048598,92.96280937
14796,金滔,3,573868,0.00048598,92.96329535
14797,金融局,3,573871,0.00048598,92.96378133
14798,金融圈,3,573874,0.00048598,92.96426732
14799,金屬家具,3,573877,0.00048598,92.96475330
14800,長子,3,573880,0.00048598,92.96523928
14801,長方形,3,573883,0.00048598,92.96572526
14802,長江三峽,3,573886,0.00048598,92.96621125
14803,長庚醫院,3,573889,0.00048598,92.96669723
14804,長榮假期,3,573892,0.00048598,92.96718321
14805,長億,3,573895,0.00048598,92.96766919
14806,長輩,3,573898,0.00048598,92.96815518
14807,門戶,3,573901,0.00048598,92.96864116
14808,阿里山,3,573904,0.00048598,92.96912714
14809,阿里山森林鐵路,3,573907,0.00048598,92.96961313
14810,阿貴師,3,573910,0.00048598,92.97009911
14811,阿爾卑斯山,3,573913,0.00048598,92.97058509
14812,阿爾泰,3,573916,0.00048598,92.97107107
14813,阿諾,3,573919,0.00048598,92.97155706
14814,阿藍尼亞,3,573922,0.00048598,92.97204304
14815,阻,3,573925,0.00048598,92.97252902
14816,阻攻,3,573928,0.00048598,92.97301500
14817,附有,3,573931,0.00048598,92.97350099
14818,附帶,3,573934,0.00048598,92.97398697
14819,附設,3,573937,0.00048598,92.97447295
14820,雨量,3,573940,0.00048598,92.97495893
14821,青年節,3,573943,0.00048598,92.97544492
14822,青島,3,573946,0.00048598,92.97593090
14823,青蛙,3,573949,0.00048598,92.97641688
14824,非正式,3,573952,0.00048598,92.97690287
14825,俏麗,3,573955,0.00048598,92.97738885
14826,保育類,3,573958,0.00048598,92.97787483
14827,保時捷,3,573961,0.00048598,92.97836081
14828,保密,3,573964,0.00048598,92.97884680
14829,保証,3,573967,0.00048598,92.97933278
14830,保險司,3,573970,0.00048598,92.97981876
14831,保險櫃,3,573973,0.00048598,92.98030474
14832,保鮮,3,573976,0.00048598,92.98079073
14833,保鮮盒,3,573979,0.00048598,92.98127671
14834,保護靴,3,573982,0.00048598,92.98176269
14835,保護膜,3,573985,0.00048598,92.98224867
14836,俗名,3,573988,0.00048598,92.98273466
14837,俄,3,573991,0.00048598,92.98322064
14838,俄國人,3,573994,0.00048598,92.98370662
14839,俞,3,573997,0.00048598,92.98419260
14840,削價,3,574000,0.00048598,92.98467859
14841,前日,3,574003,0.00048598,92.98516457
14842,前程,3,574006,0.00048598,92.98565055
14843,南半球,3,574009,0.00048598,92.98613654
14844,南威爾斯大學,3,574012,0.00048598,92.98662252
14845,南美洲,3,574015,0.00048598,92.98710850
14846,南轅北轍,3,574018,0.00048598,92.98759448
14847,南邊,3,574021,0.00048598,92.98808047
14848,厚厚,3,574024,0.00048598,92.98856645
14849,厚重,3,574027,0.00048598,92.98905243
14850,哀傷,3,574030,0.00048598,92.98953841
14851,咸,3,574033,0.00048598,92.99002440
14852,品格,3,574036,0.00048598,92.99051038
14853,品諾,3,574039,0.00048598,92.99099636
14854,哈佛,3,574042,0.00048598,92.99148234
14855,哈為克,3,574045,0.00048598,92.99196833
14856,哈納斯河,3,574048,0.00048598,92.99245431
14857,咫尺,3,574051,0.00048598,92.99294029
14858,囿,3,574054,0.00048598,92.99342627
14859,垂,3,574057,0.00048598,92.99391226
14860,型別,3,574060,0.00048598,92.99439824
14861,城池,3,574063,0.00048598,92.99488422
14862,城牆,3,574066,0.00048598,92.99537021
14863,垮,3,574069,0.00048598,92.99585619
14864,契約書,3,574072,0.00048598,92.99634217
14865,娃娃,3,574075,0.00048598,92.99682815
14866,威利在那裡,3,574078,0.00048598,92.99731414
14867,宣洩,3,574081,0.00048598,92.99780012
14868,宣紙,3,574084,0.00048598,92.99828610
14869,室內運動會,3,574087,0.00048598,92.99877208
14870,封套,3,574090,0.00048598,92.99925807
14871,屏風,3,574093,0.00048598,92.99974405
14872,帥氣,3,574096,0.00048598,93.00023003
14873,建弘,3,574099,0.00048598,93.00071601
14874,建成,3,574102,0.00048598,93.00120200
14875,建設課,3,574105,0.00048598,93.00168798
14876,建設廳長,3,574108,0.00048598,93.00217396
14877,建置,3,574111,0.00048598,93.00265994
14878,建管處長,3,574114,0.00048598,93.00314593
14879,建管單位,3,574117,0.00048598,93.00363191
14880,建築執照,3,574120,0.00048598,93.00411789
14881,建築廢棄物,3,574123,0.00048598,93.00460388
14882,後山,3,574126,0.00048598,93.00508986
14883,後代,3,574129,0.00048598,93.00557584
14884,後現代理論,3,574132,0.00048598,93.00606182
14885,後期,3,574135,0.00048598,93.00654781
14886,怒氣,3,574138,0.00048598,93.00703379
14887,思源路,3,574141,0.00048598,93.00751977
14888,急切,3,574144,0.00048598,93.00800575
14889,急促,3,574147,0.00048598,93.00849174
14890,恍,3,574150,0.00048598,93.00897772
14891,恆久,3,574153,0.00048598,93.00946370
14892,恃,3,574156,0.00048598,93.00994968
14893,扁平化,3,574159,0.00048598,93.01043567
14894,拜票,3,574162,0.00048598,93.01092165
14895,按鍵,3,574165,0.00048598,93.01140763
14896,持之以恆,3,574168,0.00048598,93.01189362
14897,指日可待,3,574171,0.00048598,93.01237960
14898,指甲,3,574174,0.00048598,93.01286558
14899,指甲油,3,574177,0.00048598,93.01335156
14900,指印,3,574180,0.00048598,93.01383755
14901,指教,3,574183,0.00048598,93.01432353
14902,指點,3,574186,0.00048598,93.01480951
14903,拾回,3,574189,0.00048598,93.01529549
14904,政府軍,3,574192,0.00048598,93.01578148
14905,政治局,3,574195,0.00048598,93.01626746
14906,政治面,3,574198,0.00048598,93.01675344
14907,政治家,3,574201,0.00048598,93.01723942
14908,政爭,3,574204,0.00048598,93.01772541
14909,政策性,3,574207,0.00048598,93.01821139
14910,施予,3,574210,0.00048598,93.01869737
14911,施展,3,574213,0.00048598,93.01918335
14912,既是,3,574216,0.00048598,93.01966934
14913,春秋,3,574219,0.00048598,93.02015532
14914,春風,3,574222,0.00048598,93.02064130
14915,春夏季,3,574225,0.00048598,93.02112729
14916,春假,3,574228,0.00048598,93.02161327
14917,映照,3,574231,0.00048598,93.02209925
14918,是非,3,574234,0.00048598,93.02258523
14919,星光,3,574237,0.00048598,93.02307122
14920,星島日報,3,574240,0.00048598,93.02355720
14921,星球,3,574243,0.00048598,93.02404318
14922,柿子,3,574246,0.00048598,93.02452916
14923,柔和,3,574249,0.00048598,93.02501515
14924,柔軟度,3,574252,0.00048598,93.02550113
14925,架式,3,574255,0.00048598,93.02598711
14926,柯再添,3,574258,0.00048598,93.02647309
14927,柯達,3,574261,0.00048598,93.02695908
14928,查案,3,574264,0.00048598,93.02744506
14929,查處,3,574267,0.00048598,93.02793104
14930,毒化物,3,574270,0.00048598,93.02841702
14931,毒死,3,574273,0.00048598,93.02890301
14932,毒性物質,3,574276,0.00048598,93.02938899
14933,氟氯碳化物,3,574279,0.00048598,93.02987497
14934,泉,3,574282,0.00048598,93.03036096
14935,洋娃娃,3,574285,0.00048598,93.03084694
14936,洋酒,3,574288,0.00048598,93.03133292
14937,洪東煒,3,574291,0.00048598,93.03181890
14938,洪啟發,3,574294,0.00048598,93.03230489
14939,流亡,3,574297,0.00048598,93.03279087
14940,流行界,3,574300,0.00048598,93.03327685
14941,流行館,3,574303,0.00048598,93.03376283
14942,流逝,3,574306,0.00048598,93.03424882
14943,流線,3,574309,0.00048598,93.03473480
14944,津,3,574312,0.00048598,93.03522078
14945,津秀昭,3,574315,0.00048598,93.03570676
14946,洗練,3,574318,0.00048598,93.03619275
14947,洗臉,3,574321,0.00048598,93.03667873
14948,活門,3,574324,0.00048598,93.03716471
14949,活動量,3,574327,0.00048598,93.03765070
14950,活著,3,574330,0.00048598,93.03813668
14951,活靈活現,3,574333,0.00048598,93.03862266
14952,洩,3,574336,0.00048598,93.03910864
14953,為例,3,574339,0.00048598,93.03959463
14954,玻璃屋,3,574342,0.00048598,93.04008061
14955,玻璃窗,3,574345,0.00048598,93.04056659
14956,珍珠港,3,574348,0.00048598,93.04105257
14957,珍愛,3,574351,0.00048598,93.04153856
14958,界限,3,574354,0.00048598,93.04202454
14959,界面,3,574357,0.00048598,93.04251052
14960,皆是,3,574360,0.00048598,93.04299650
14961,盈,3,574363,0.00048598,93.04348249
14962,盆景,3,574366,0.00048598,93.04396847
14963,省下,3,574369,0.00048598,93.04445445
14964,省方,3,574372,0.00048598,93.04494043
14965,省市政府,3,574375,0.00048598,93.04542642
14966,省事,3,574378,0.00048598,93.04591240
14967,省時,3,574381,0.00048598,93.04639838
14968,省產,3,574384,0.00048598,93.04688437
14969,省略,3,574387,0.00048598,93.04737035
14970,省道,3,574390,0.00048598,93.04785633
14971,省議會,3,574393,0.00048598,93.04834231
14972,省黨部,3,574396,0.00048598,93.04882830
14973,省屬,3,574399,0.00048598,93.04931428
14974,相左,3,574402,0.00048598,93.04980026
14975,相仿,3,574405,0.00048598,93.05028624
14976,相約,3,574408,0.00048598,93.05077223
14977,相隔,3,574411,0.00048598,93.05125821
14978,相聚,3,574414,0.00048598,93.05174419
14979,相識,3,574417,0.00048598,93.05223017
14980,相戀,3,574420,0.00048598,93.05271616
14981,眉型,3,574423,0.00048598,93.05320214
14982,眉筆,3,574426,0.00048598,93.05368812
14983,看守,3,574429,0.00048598,93.05417410
14984,看店,3,574432,0.00048598,93.05466009
14985,看重,3,574435,0.00048598,93.05514607
14986,看清,3,574438,0.00048598,93.05563205
