單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
茸	2885		10	9	0.001368%	651669	99.07%	4	1.25%
蔥	2886		15	9	0.001368%	651678	99.07%	7	2.19%
藺	2887		20	9	0.001368%	651687	99.07%	1	0.31%
蛙	2888		12	9	0.001368%	651696	99.07%	5	1.56%
蛻	2889		13	9	0.001368%	651705	99.07%	9	2.81%
螞	2890		16	9	0.001368%	651714	99.07%	5	1.56%
豁	2891		17	9	0.001368%	651723	99.07%	8	2.50%
賜	2892		15	9	0.001368%	651732	99.08%	7	2.19%
蹄	2893		16	9	0.001368%	651741	99.08%	6	1.88%
逾	2894		12	9	0.001368%	651750	99.08%	9	2.81%
遁	2895		12	9	0.001368%	651759	99.08%	9	2.81%
釵	2896		11	9	0.001368%	651768	99.08%	1	0.31%
鈍	2897		12	9	0.001368%	651777	99.08%	7	2.19%
霎	2898		16	9	0.001368%	651786	99.08%	6	1.88%
餽	2899		18	9	0.001368%	651795	99.09%	3	0.94%
黝	2900		17	9	0.001368%	651804	99.09%	6	1.88%
亥	2901		6	8	0.001216%	651812	99.09%	5	1.56%
仕	2902		5	8	0.001216%	651820	99.09%	3	0.94%
佣	2903		7	8	0.001216%	651828	99.09%	4	1.25%
傍	2904		12	8	0.001216%	651836	99.09%	7	2.19%
凹	2905		5	8	0.001216%	651844	99.09%	5	1.56%
刃	2906		3	8	0.001216%	651852	99.09%	8	2.50%
匙	2907		11	8	0.001216%	651860	99.10%	7	2.19%
后	2908		6	8	0.001216%	651868	99.10%	7	2.19%
哼	2909		10	8	0.001216%	651876	99.10%	7	2.19%
囉	2910		22	8	0.001216%	651884	99.10%	4	1.25%
塚	2911		13	8	0.001216%	651892	99.10%	5	1.56%
妮	2912		8	8	0.001216%	651900	99.10%	4	1.25%
姥	2913		9	8	0.001216%	651908	99.10%	2	0.63%
嫂	2914		12	8	0.001216%	651916	99.10%	5	1.56%
孰	2915		11	8	0.001216%	651924	99.10%	5	1.56%
孽	2916		20	8	0.001216%	651932	99.11%	6	1.88%
尬	2917		7	8	0.001216%	651940	99.11%	5	1.56%
尷	2918		17	8	0.001216%	651948	99.11%	5	1.56%
庚	2919		8	8	0.001216%	651956	99.11%	6	1.88%
廓	2920		14	8	0.001216%	651964	99.11%	7	2.19%
徬	2921		13	8	0.001216%	651972	99.11%	8	2.50%
怠	2922		9	8	0.001216%	651980	99.11%	8	2.50%
憎	2923		15	8	0.001216%	651988	99.11%	7	2.19%
懊	2924		16	8	0.001216%	651996	99.12%	8	2.50%
懺	2925		20	8	0.001216%	652004	99.12%	8	2.50%
扉	2926		12	8	0.001216%	652012	99.12%	7	2.19%
拙	2927		8	8	0.001216%	652020	99.12%	7	2.19%
掏	2928		11	8	0.001216%	652028	99.12%	7	2.19%
捻	2929		11	8	0.001216%	652036	99.12%	7	2.19%
攬	2930		24	8	0.001216%	652044	99.12%	7	2.19%
敞	2931		12	8	0.001216%	652052	99.12%	8	2.50%
曇	2932		16	8	0.001216%	652060	99.13%	3	0.94%
棲	2933		12	8	0.001216%	652068	99.13%	8	2.50%
槓	2934		14	8	0.001216%	652076	99.13%	4	1.25%
樟	2935		15	8	0.001216%	652084	99.13%	5	1.56%
氧	2936		10	8	0.001216%	652092	99.13%	5	1.56%
淙	2937		11	8	0.001216%	652100	99.13%	3	0.94%
漬	2938		14	8	0.001216%	652108	99.13%	7	2.19%
濡	2939		17	8	0.001216%	652116	99.13%	7	2.19%
炊	2940		8	8	0.001216%	652124	99.14%	6	1.88%
炳	2941		9	8	0.001216%	652132	99.14%	5	1.56%
焰	2942		12	8	0.001216%	652140	99.14%	8	2.50%
熊	2943		14	8	0.001216%	652148	99.14%	6	1.88%
熾	2944		16	8	0.001216%	652156	99.14%	8	2.50%
犀	2945		12	8	0.001216%	652164	99.14%	5	1.56%
疚	2946		8	8	0.001216%	652172	99.14%	7	2.19%
盒	2947		11	8	0.001216%	652180	99.14%	6	1.88%
瞪	2948		17	8	0.001216%	652188	99.14%	7	2.19%
矗	2949		24	8	0.001216%	652196	99.15%	8	2.50%
矜	2950		9	8	0.001216%	652204	99.15%	6	1.88%
磁	2951		14	8	0.001216%	652212	99.15%	5	1.56%
竄	2952		18	8	0.001216%	652220	99.15%	8	2.50%
笈	2953		10	8	0.001216%	652228	99.15%	4	1.25%
篩	2954		16	8	0.001216%	652236	99.15%	6	1.88%
紗	2955		10	8	0.001216%	652244	99.15%	6	1.88%
紓	2956		10	8	0.001216%	652252	99.15%	7	2.19%
舺	2957		11	8	0.001216%	652260	99.16%	2	0.63%
芋	2958		7	8	0.001216%	652268	99.16%	2	0.63%
芯	2959		8	8	0.001216%	652276	99.16%	3	0.94%
苓	2960		9	8	0.001216%	652284	99.16%	4	1.25%
莖	2961		11	8	0.001216%	652292	99.16%	6	1.88%
蔚	2962		15	8	0.001216%	652300	99.16%	6	1.88%
蝦	2963		15	8	0.001216%	652308	99.16%	7	2.19%
裊	2964		13	8	0.001216%	652316	99.16%	4	1.25%
褐	2965		14	8	0.001216%	652324	99.17%	7	2.19%
襪	2966		20	8	0.001216%	652332	99.17%	4	1.25%
蹊	2967		17	8	0.001216%	652340	99.17%	6	1.88%
蹺	2968		19	8	0.001216%	652348	99.17%	2	0.63%
轄	2969		17	8	0.001216%	652356	99.17%	6	1.88%
迥	2970		8	8	0.001216%	652364	99.17%	8	2.50%
迸	2971		9	8	0.001216%	652372	99.17%	8	2.50%
遏	2972		12	8	0.001216%	652380	99.17%	6	1.88%
釐	2973		18	8	0.001216%	652388	99.18%	6	1.88%
鏤	2974		19	8	0.001216%	652396	99.18%	6	1.88%
閡	2975		14	8	0.001216%	652404	99.18%	8	2.50%
閨	2976		14	8	0.001216%	652412	99.18%	3	0.94%
阱	2977		6	8	0.001216%	652420	99.18%	6	1.88%
陀	2978		7	8	0.001216%	652428	99.18%	6	1.88%
雁	2979		12	8	0.001216%	652436	99.18%	8	2.50%
霓	2980		16	8	0.001216%	652444	99.18%	8	2.50%
鬚	2981		22	8	0.001216%	652452	99.19%	7	2.19%
鬢	2982		24	8	0.001216%	652460	99.19%	7	2.19%
鵬	2983		19	8	0.001216%	652468	99.19%	5	1.56%
鵰	2984		19	8	0.001216%	652476	99.19%	3	0.94%
齣	2985		20	8	0.001216%	652484	99.19%	6	1.88%
丑	2986		4	7	0.001064%	652491	99.19%	5	1.56%
于	2987		3	7	0.001064%	652498	99.19%	3	0.94%
伺	2988		7	7	0.001064%	652505	99.19%	5	1.56%
侃	2989		8	7	0.001064%	652512	99.19%	5	1.56%
偎	2990		11	7	0.001064%	652519	99.20%	7	2.19%
剌	2991		9	7	0.001064%	652526	99.20%	6	1.88%
剋	2992		9	7	0.001064%	652533	99.20%	2	0.63%
匠	2993		6	7	0.001064%	652540	99.20%	7	2.19%
叉	2994		3	7	0.001064%	652547	99.20%	6	1.88%
叩	2995		5	7	0.001064%	652554	99.20%	5	1.56%
哎	2996		9	7	0.001064%	652561	99.20%	7	2.19%
哇	2997		9	7	0.001064%	652568	99.20%	4	1.25%
咪	2998		9	7	0.001064%	652575	99.20%	5	1.56%
哄	2999		9	7	0.001064%	652582	99.20%	7	2.19%
啜	3000		11	7	0.001064%	652589	99.21%	6	1.88%
喂	3001		12	7	0.001064%	652596	99.21%	5	1.56%
嘈	3002		14	7	0.001064%	652603	99.21%	7	2.19%
垮	3003		9	7	0.001064%	652610	99.21%	5	1.56%
堵	3004		11	7	0.001064%	652617	99.21%	5	1.56%
墊	3005		14	7	0.001064%	652624	99.21%	7	2.19%
姪	3006		9	7	0.001064%	652631	99.21%	6	1.88%
姦	3007		9	7	0.001064%	652638	99.21%	7	2.19%
嫉	3008		13	7	0.001064%	652645	99.21%	7	2.19%
宵	3009		10	7	0.001064%	652652	99.22%	5	1.56%
寥	3010		14	7	0.001064%	652659	99.22%	5	1.56%
尉	3011		11	7	0.001064%	652666	99.22%	4	1.25%
屎	3012		9	7	0.001064%	652673	99.22%	3	0.94%
屐	3013		10	7	0.001064%	652680	99.22%	3	0.94%
屜	3014		11	7	0.001064%	652687	99.22%	4	1.25%
屯	3015		4	7	0.001064%	652694	99.22%	6	1.88%
峙	3016		9	7	0.001064%	652701	99.22%	5	1.56%
嵐	3017		12	7	0.001064%	652708	99.22%	5	1.56%
庇	3018		7	7	0.001064%	652715	99.23%	7	2.19%
廬	3019		19	7	0.001064%	652722	99.23%	4	1.25%
廷	3020		7	7	0.001064%	652729	99.23%	6	1.88%
恃	3021		9	7	0.001064%	652736	99.23%	7	2.19%
恬	3022		9	7	0.001064%	652743	99.23%	7	2.19%
恣	3023		10	7	0.001064%	652750	99.23%	7	2.19%
悼	3024		11	7	0.001064%	652757	99.23%	6	1.88%
惆	3025		11	7	0.001064%	652764	99.23%	7	2.19%
懦	3026		17	7	0.001064%	652771	99.23%	5	1.56%
揆	3027		12	7	0.001064%	652778	99.23%	2	0.63%
敝	3028		11	7	0.001064%	652785	99.24%	6	1.88%
杞	3029		7	7	0.001064%	652792	99.24%	5	1.56%
杉	3030		7	7	0.001064%	652799	99.24%	6	1.88%
杆	3031		7	7	0.001064%	652806	99.24%	6	1.88%
樊	3032		15	7	0.001064%	652813	99.24%	6	1.88%
橙	3033		16	7	0.001064%	652820	99.24%	5	1.56%
歹	3034		4	7	0.001064%	652827	99.24%	7	2.19%
氯	3035		12	7	0.001064%	652834	99.24%	4	1.25%
汐	3036		6	7	0.001064%	652841	99.24%	5	1.56%
沃	3037		7	7	0.001064%	652848	99.25%	6	1.88%
湃	3038		12	7	0.001064%	652855	99.25%	5	1.56%
漓	3039		14	7	0.001064%	652862	99.25%	7	2.19%
滲	3040		14	7	0.001064%	652869	99.25%	7	2.19%
澆	3041		15	7	0.001064%	652876	99.25%	6	1.88%
瀅	3042		18	7	0.001064%	652883	99.25%	3	0.94%
炮	3043		9	7	0.001064%	652890	99.25%	7	2.19%
烙	3044		10	7	0.001064%	652897	99.25%	6	1.88%
煽	3045		14	7	0.001064%	652904	99.25%	7	2.19%
猴	3046		12	7	0.001064%	652911	99.25%	6	1.88%
獵	3047		18	7	0.001064%	652918	99.26%	7	2.19%
珮	3048		10	7	0.001064%	652925	99.26%	3	0.94%
畸	3049		13	7	0.001064%	652932	99.26%	2	0.63%
瘡	3050		15	7	0.001064%	652939	99.26%	5	1.56%
禦	3051		16	7	0.001064%	652946	99.26%	6	1.88%
稜	3052		13	7	0.001064%	652953	99.26%	6	1.88%
窘	3053		12	7	0.001064%	652960	99.26%	7	2.19%
筷	3054		13	7	0.001064%	652967	99.26%	6	1.88%
籃	3055		20	7	0.001064%	652974	99.26%	7	2.19%
粽	3056		14	7	0.001064%	652981	99.27%	3	0.94%
綁	3057		13	7	0.001064%	652988	99.27%	7	2.19%
緘	3058		15	7	0.001064%	652995	99.27%	6	1.88%
繆	3059		17	7	0.001064%	653002	99.27%	5	1.56%
缸	3060		9	7	0.001064%	653009	99.27%	5	1.56%
羡	3061		12	7	0.001064%	653016	99.27%	6	1.88%
翱	3062		16	7	0.001064%	653023	99.27%	6	1.88%
腕	3063		12	7	0.001064%	653030	99.27%	5	1.56%
膺	3064		17	7	0.001064%	653037	99.27%	5	1.56%
艋	3065		14	7	0.001064%	653044	99.28%	2	0.63%
苔	3066		9	7	0.001064%	653051	99.28%	6	1.88%
蜿	3067		14	7	0.001064%	653058	99.28%	6	1.88%
蜒	3068		14	7	0.001064%	653065	99.28%	7	2.19%
螂	3069		15	7	0.001064%	653072	99.28%	3	0.94%
衲	3070		9	7	0.001064%	653079	99.28%	2	0.63%
詠	3071		12	7	0.001064%	653086	99.28%	6	1.88%
詹	3072		13	7	0.001064%	653093	99.28%	5	1.56%
諦	3073		16	7	0.001064%	653100	99.28%	7	2.19%
謊	3074		17	7	0.001064%	653107	99.28%	7	2.19%
豚	3075		11	7	0.001064%	653114	99.29%	1	0.31%
貯	3076		12	7	0.001064%	653121	99.29%	6	1.88%
軒	3077		10	7	0.001064%	653128	99.29%	4	1.25%
遐	3078		12	7	0.001064%	653135	99.29%	7	2.19%
遑	3079		12	7	0.001064%	653142	99.29%	6	1.88%
遽	3080		16	7	0.001064%	653149	99.29%	7	2.19%
鄙	3081		13	7	0.001064%	653156	99.29%	7	2.19%
酵	3082		14	7	0.001064%	653163	99.29%	3	0.94%
鉛	3083		13	7	0.001064%	653170	99.29%	7	2.19%
鋁	3084		15	7	0.001064%	653177	99.30%	6	1.88%
鑰	3085		25	7	0.001064%	653184	99.30%	6	1.88%
鑿	3086		28	7	0.001064%	653191	99.30%	6	1.88%
饑	3087		20	7	0.001064%	653198	99.30%	6	1.88%
駝	3088		15	7	0.001064%	653205	99.30%	3	0.94%
鹼	3089		24	7	0.001064%	653212	99.30%	5	1.56%
黛	3090		17	7	0.001064%	653219	99.30%	4	1.25%
齋	3091		17	7	0.001064%	653226	99.30%	7	2.19%
丰	3092		4	6	0.0009121%	653232	99.30%	3	0.94%
乞	3093		3	6	0.0009121%	653238	99.30%	5	1.56%
亙	3094		6	6	0.0009121%	653244	99.31%	5	1.56%
佼	3095		8	6	0.0009121%	653250	99.31%	3	0.94%
俐	3096		9	6	0.0009121%	653256	99.31%	6	1.88%
偵	3097		11	6	0.0009121%	653262	99.31%	3	0.94%
僧	3098		14	6	0.0009121%	653268	99.31%	6	1.88%
儼	3099		22	6	0.0009121%	653274	99.31%	5	1.56%
兜	3100		11	6	0.0009121%	653280	99.31%	6	1.88%
冀	3101		16	6	0.0009121%	653286	99.31%	5	1.56%
凶	3102		4	6	0.0009121%	653292	99.31%	6	1.88%
厝	3103		10	6	0.0009121%	653298	99.31%	4	1.25%
叭	3104		5	6	0.0009121%	653304	99.31%	6	1.88%
吆	3105		6	6	0.0009121%	653310	99.32%	4	1.25%
咀	3106		8	6	0.0009121%	653316	99.32%	6	1.88%
咱	3107		9	6	0.0009121%	653322	99.32%	6	1.88%
咻	3108		9	6	0.0009121%	653328	99.32%	3	0.94%
喇	3109		12	6	0.0009121%	653334	99.32%	6	1.88%
嗯	3110		13	6	0.0009121%	653340	99.32%	4	1.25%
噸	3111		16	6	0.0009121%	653346	99.32%	5	1.56%
噬	3112		16	6	0.0009121%	653352	99.32%	6	1.88%
埸	3113		11	6	0.0009121%	653358	99.32%	4	1.25%
壟	3114		19	6	0.0009121%	653364	99.32%	6	1.88%
妃	3115		6	6	0.0009121%	653370	99.32%	4	1.25%
妓	3116		7	6	0.0009121%	653376	99.33%	4	1.25%
姬	3117		10	6	0.0009121%	653382	99.33%	2	0.63%
嫵	3118		15	6	0.0009121%	653388	99.33%	5	1.56%
嬗	3119		16	6	0.0009121%	653394	99.33%	4	1.25%
嬤	3120		17	6	0.0009121%	653400	99.33%	4	1.25%
岱	3121		8	6	0.0009121%	653406	99.33%	5	1.56%
峋	3122		9	6	0.0009121%	653412	99.33%	4	1.25%
嵌	3123		12	6	0.0009121%	653418	99.33%	6	1.88%
帖	3124		8	6	0.0009121%	653424	99.33%	6	1.88%
弔	3125		4	6	0.0009121%	653430	99.33%	6	1.88%
彬	3126		11	6	0.0009121%	653436	99.33%	3	0.94%
怔	3127		8	6	0.0009121%	653442	99.34%	3	0.94%
惻	3128		12	6	0.0009121%	653448	99.34%	3	0.94%
慷	3129		14	6	0.0009121%	653454	99.34%	6	1.88%
憩	3130		16	6	0.0009121%	653460	99.34%	5	1.56%
懵	3131		19	6	0.0009121%	653466	99.34%	5	1.56%
戍	3132		6	6	0.0009121%	653472	99.34%	5	1.56%
戮	3133		15	6	0.0009121%	653478	99.34%	6	1.88%
扳	3134		7	6	0.0009121%	653484	99.34%	4	1.25%
押	3135		8	6	0.0009121%	653490	99.34%	4	1.25%
挪	3136		10	6	0.0009121%	653496	99.34%	6	1.88%
搥	3137		13	6	0.0009121%	653502	99.34%	3	0.94%
摻	3138		14	6	0.0009121%	653508	99.35%	6	1.88%
摹	3139		15	6	0.0009121%	653514	99.35%	4	1.25%
旳	3140		7	6	0.0009121%	653520	99.35%	5	1.56%
晤	3141		11	6	0.0009121%	653526	99.35%	5	1.56%
曖	3142		17	6	0.0009121%	653532	99.35%	6	1.88%
曝	3143		19	6	0.0009121%	653538	99.35%	6	1.88%
杏	3144		7	6	0.0009121%	653544	99.35%	5	1.56%
槳	3145		15	6	0.0009121%	653550	99.35%	5	1.56%
櫻	3146		21	6	0.0009121%	653556	99.35%	4	1.25%
汝	3147		6	6	0.0009121%	653562	99.35%	4	1.25%
沐	3148		7	6	0.0009121%	653568	99.35%	6	1.88%
汰	3149		7	6	0.0009121%	653574	99.36%	6	1.88%
沼	3150		8	6	0.0009121%	653580	99.36%	4	1.25%
渦	3151		12	6	0.0009121%	653586	99.36%	6	1.88%
溉	3152		12	6	0.0009121%	653592	99.36%	4	1.25%
滌	3153		14	6	0.0009121%	653598	99.36%	6	1.88%
瀾	3154		20	6	0.0009121%	653604	99.36%	6	1.88%
炙	3155		8	6	0.0009121%	653610	99.36%	6	1.88%
炯	3156		9	6	0.0009121%	653616	99.36%	4	1.25%
熔	3157		14	6	0.0009121%	653622	99.36%	5	1.56%
燥	3158		17	6	0.0009121%	653628	99.36%	6	1.88%
燼	3159		18	6	0.0009121%	653634	99.36%	5	1.56%
犖	3160		14	6	0.0009121%	653640	99.37%	3	0.94%
狐	3161		8	6	0.0009121%	653646	99.37%	5	1.56%
珂	3162		9	6	0.0009121%	653652	99.37%	1	0.31%
畦	3163		11	6	0.0009121%	653658	99.37%	5	1.56%
疵	3164		11	6	0.0009121%	653664	99.37%	6	1.88%
痰	3165		13	6	0.0009121%	653670	99.37%	3	0.94%
痺	3166		13	6	0.0009121%	653676	99.37%	5	1.56%
皓	3167		12	6	0.0009121%	653682	99.37%	5	1.56%
盅	3168		9	6	0.0009121%	653688	99.37%	2	0.63%
盹	3169		9	6	0.0009121%	653694	99.37%	6	1.88%
眨	3170		10	6	0.0009121%	653700	99.37%	6	1.88%
睫	3171		13	6	0.0009121%	653706	99.38%	4	1.25%
瞄	3172		14	6	0.0009121%	653712	99.38%	5	1.56%
瞳	3173		17	6	0.0009121%	653718	99.38%	5	1.56%
磷	3174		17	6	0.0009121%	653724	99.38%	3	0.94%
礁	3175		17	6	0.0009121%	653730	99.38%	5	1.56%
秧	3176		10	6	0.0009121%	653736	99.38%	3	0.94%
粧	3177		12	6	0.0009121%	653742	99.38%	4	1.25%
絨	3178		12	6	0.0009121%	653748	99.38%	4	1.25%
纜	3179		27	6	0.0009121%	653754	99.38%	5	1.56%
翰	3180		16	6	0.0009121%	653760	99.38%	6	1.88%
肋	3181		6	6	0.0009121%	653766	99.38%	5	1.56%
膏	3182		14	6	0.0009121%	653772	99.39%	6	1.88%
范	3183		9	6	0.0009121%	653778	99.39%	4	1.25%
菠	3184		12	6	0.0009121%	653784	99.39%	1	0.31%
蕪	3185		16	6	0.0009121%	653790	99.39%	5	1.56%
蕻	3186		17	6	0.0009121%	653796	99.39%	2	0.63%
蜘	3187		14	6	0.0009121%	653802	99.39%	3	0.94%
蟑	3188		17	6	0.0009121%	653808	99.39%	3	0.94%
裨	3189		13	6	0.0009121%	653814	99.39%	5	1.56%
詐	3190		12	6	0.0009121%	653820	99.39%	6	1.88%
譚	3191		19	6	0.0009121%	653826	99.39%	6	1.88%
譏	3192		19	6	0.0009121%	653832	99.39%	6	1.88%
踉	3193		14	6	0.0009121%	653838	99.40%	4	1.25%
踱	3194		16	6	0.0009121%	653844	99.40%	6	1.88%
蹌	3195		17	6	0.0009121%	653850	99.40%	4	1.25%
蹣	3196		18	6	0.0009121%	653856	99.40%	6	1.88%
迤	3197		8	6	0.0009121%	653862	99.40%	6	1.88%
迺	3198		9	6	0.0009121%	653868	99.40%	3	0.94%
逄	3199		9	6	0.0009121%	653874	99.40%	2	0.63%
邃	3200		17	6	0.0009121%	653880	99.40%	6	1.88%
鋤	3201		15	6	0.0009121%	653886	99.40%	5	1.56%
闡	3202		20	6	0.0009121%	653892	99.40%	6	1.88%
阪	3203		6	6	0.0009121%	653898	99.40%	5	1.56%
隧	3204		15	6	0.0009121%	653904	99.41%	4	1.25%
霉	3205		15	6	0.0009121%	653910	99.41%	5	1.56%
騁	3206		17	6	0.0009121%	653916	99.41%	6	1.88%
骯	3207		14	6	0.0009121%	653922	99.41%	5	1.56%
骸	3208		16	6	0.0009121%	653928	99.41%	6	1.88%
髓	3209		23	6	0.0009121%	653934	99.41%	4	1.25%
鴉	3210		15	6	0.0009121%	653940	99.41%	6	1.88%
仆	3211		4	5	0.0007601%	653945	99.41%	5	1.56%
佑	3212		7	5	0.0007601%	653950	99.41%	5	1.56%
俺	3213		10	5	0.0007601%	653955	99.41%	1	0.31%
偌	3214		11	5	0.0007601%	653960	99.41%	5	1.56%
倏	3215		11	5	0.0007601%	653965	99.42%	5	1.56%
凰	3216		11	5	0.0007601%	653970	99.42%	5	1.56%
凳	3217		14	5	0.0007601%	653975	99.42%	5	1.56%
划	3218		6	5	0.0007601%	653980	99.42%	5	1.56%
刪	3219		7	5	0.0007601%	653985	99.42%	4	1.25%
劈	3220		15	5	0.0007601%	653990	99.42%	4	1.25%
卉	3221		5	5	0.0007601%	653995	99.42%	3	0.94%
厥	3222		12	5	0.0007601%	654000	99.42%	4	1.25%
吮	3223		7	5	0.0007601%	654005	99.42%	5	1.56%
呻	3224		8	5	0.0007601%	654010	99.42%	5	1.56%
咚	3225		8	5	0.0007601%	654015	99.42%	3	0.94%
哉	3226		9	5	0.0007601%	654020	99.42%	5	1.56%
咫	3227		9	5	0.0007601%	654025	99.42%	5	1.56%
啤	3228		11	5	0.0007601%	654030	99.42%	5	1.56%
唳	3229		11	5	0.0007601%	654035	99.43%	5	1.56%
啻	3230		12	5	0.0007601%	654040	99.43%	5	1.56%
啾	3231		12	5	0.0007601%	654045	99.43%	4	1.25%
嗤	3232		13	5	0.0007601%	654050	99.43%	5	1.56%
嗆	3233		13	5	0.0007601%	654055	99.43%	5	1.56%
噓	3234		15	5	0.0007601%	654060	99.43%	5	1.56%
噎	3235		15	5	0.0007601%	654065	99.43%	3	0.94%
噹	3236		16	5	0.0007601%	654070	99.43%	3	0.94%
嚕	3237		18	5	0.0007601%	654075	99.43%	4	1.25%
嚥	3238		19	5	0.0007601%	654080	99.43%	5	1.56%
垠	3239		9	5	0.0007601%	654085	99.43%	4	1.25%
墟	3240		15	5	0.0007601%	654090	99.43%	4	1.25%
夭	3241		4	5	0.0007601%	654095	99.43%	5	1.56%
妾	3242		8	5	0.0007601%	654100	99.44%	2	0.63%
姚	3243		9	5	0.0007601%	654105	99.44%	3	0.94%
娶	3244		11	5	0.0007601%	654110	99.44%	5	1.56%
婁	3245		11	5	0.0007601%	654115	99.44%	1	0.31%
嫻	3246		15	5	0.0007601%	654120	99.44%	5	1.56%
孺	3247		17	5	0.0007601%	654125	99.44%	3	0.94%
寢	3248		14	5	0.0007601%	654130	99.44%	5	1.56%
峨	3249		10	5	0.0007601%	654135	99.44%	5	1.56%
嶙	3250		15	5	0.0007601%	654140	99.44%	3	0.94%
巳	3251		3	5	0.0007601%	654145	99.44%	5	1.56%
庶	3252		11	5	0.0007601%	654150	99.44%	5	1.56%
庵	3253		11	5	0.0007601%	654155	99.44%	3	0.94%
弛	3254		6	5	0.0007601%	654160	99.44%	3	0.94%
彥	3255		9	5	0.0007601%	654165	99.45%	5	1.56%
怵	3256		8	5	0.0007601%	654170	99.45%	4	1.25%
恫	3257		9	5	0.0007601%	654175	99.45%	3	0.94%
惦	3258		11	5	0.0007601%	654180	99.45%	4	1.25%
悸	3259		11	5	0.0007601%	654185	99.45%	5	1.56%
惰	3260		12	5	0.0007601%	654190	99.45%	5	1.56%
懾	3261		21	5	0.0007601%	654195	99.45%	5	1.56%
戳	3262		18	5	0.0007601%	654200	99.45%	4	1.25%
拈	3263		8	5	0.0007601%	654205	99.45%	5	1.56%
拎	3264		8	5	0.0007601%	654210	99.45%	5	1.56%
捱	3265		11	5	0.0007601%	654215	99.45%	4	1.25%
揹	3266		12	5	0.0007601%	654220	99.45%	5	1.56%
搏	3267		13	5	0.0007601%	654225	99.45%	5	1.56%
撮	3268		15	5	0.0007601%	654230	99.46%	5	1.56%
擷	3269		18	5	0.0007601%	654235	99.46%	5	1.56%
攔	3270		20	5	0.0007601%	654240	99.46%	5	1.56%
攫	3271		23	5	0.0007601%	654245	99.46%	5	1.56%
斲	3272		15	5	0.0007601%	654250	99.46%	5	1.56%
旭	3273		6	5	0.0007601%	654255	99.46%	5	1.56%
旱	3274		7	5	0.0007601%	654260	99.46%	4	1.25%
枒	3275		8	5	0.0007601%	654265	99.46%	2	0.63%
棺	3276		12	5	0.0007601%	654270	99.46%	5	1.56%
椏	3277		12	5	0.0007601%	654275	99.46%	5	1.56%
榷	3278		14	5	0.0007601%	654280	99.46%	5	1.56%
榻	3279		14	5	0.0007601%	654285	99.46%	4	1.25%
榖	3280		14	5	0.0007601%	654290	99.46%	3	0.94%
橘	3281		16	5	0.0007601%	654295	99.47%	5	1.56%
欽	3282		12	5	0.0007601%	654300	99.47%	5	1.56%
殯	3283		18	5	0.0007601%	654305	99.47%	4	1.25%
氟	3284		9	5	0.0007601%	654310	99.47%	3	0.94%
汶	3285		7	5	0.0007601%	654315	99.47%	3	0.94%
淤	3286		11	5	0.0007601%	654320	99.47%	4	1.25%
涸	3287		11	5	0.0007601%	654325	99.47%	4	1.25%
淮	3288		11	5	0.0007601%	654330	99.47%	2	0.63%
湘	3289		12	5	0.0007601%	654335	99.47%	3	0.94%
漩	3290		14	5	0.0007601%	654340	99.47%	5	1.56%
澗	3291		15	5	0.0007601%	654345	99.47%	4	1.25%
濯	3292		17	5	0.0007601%	654350	99.47%	3	0.94%
瀏	3293		18	5	0.0007601%	654355	99.47%	5	1.56%
瀚	3294		19	5	0.0007601%	654360	99.48%	4	1.25%
瀝	3295		19	5	0.0007601%	654365	99.48%	3	0.94%
灶	3296		7	5	0.0007601%	654370	99.48%	3	0.94%
爵	3297		17	5	0.0007601%	654375	99.48%	2	0.63%
	3298		9	5	0.0007601%	654380	99.48%	2	0.63%
琉	3299		10	5	0.0007601%	654385	99.48%	5	1.56%
琦	3300		12	5	0.0007601%	654390	99.48%	4	1.25%
瘍	3301		14	5	0.0007601%	654395	99.48%	4	1.25%
瘴	3302		16	5	0.0007601%	654400	99.48%	5	1.56%
癢	3303		20	5	0.0007601%	654405	99.48%	5	1.56%
盎	3304		10	5	0.0007601%	654410	99.48%	5	1.56%
瞞	3305		16	5	0.0007601%	654415	99.48%	5	1.56%
瞥	3306		16	5	0.0007601%	654420	99.48%	5	1.56%
矇	3307		19	5	0.0007601%	654425	99.48%	4	1.25%
砸	3308		10	5	0.0007601%	654430	99.49%	2	0.63%
硫	3309		11	5	0.0007601%	654435	99.49%	3	0.94%
祗	3310		9	5	0.0007601%	654440	99.49%	4	1.25%
稠	3311		13	5	0.0007601%	654445	99.49%	4	1.25%
窪	3312		14	5	0.0007601%	654450	99.49%	4	1.25%
笆	3313		10	5	0.0007601%	654455	99.49%	4	1.25%
籐	3314		21	5	0.0007601%	654460	99.49%	4	1.25%
籽	3315		9	5	0.0007601%	654465	99.49%	5	1.56%
粱	3316		13	5	0.0007601%	654470	99.49%	3	0.94%
糯	3317		20	5	0.0007601%	654475	99.49%	3	0.94%
紜	3318		10	5	0.0007601%	654480	99.49%	5	1.56%
絮	3319		12	5	0.0007601%	654485	99.49%	5	1.56%
綽	3320		14	5	0.0007601%	654490	99.49%	4	1.25%
緯	3321		15	5	0.0007601%	654495	99.50%	5	1.56%
緝	3322		15	5	0.0007601%	654500	99.50%	5	1.56%
繃	3323		17	5	0.0007601%	654505	99.50%	5	1.56%
纔	3324		23	5	0.0007601%	654510	99.50%	4	1.25%
