單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
勘	3058		11	6	0.0009054%	657684	99.30%	4	1.62%
嘀	3062		14	6	0.0009054%	657690	99.30%	4	1.62%
囉	3063		22	6	0.0009054%	657696	99.30%	4	1.62%
垠	3064		9	6	0.0009054%	657702	99.31%	4	1.62%
屜	3072		11	6	0.0009054%	657708	99.31%	4	1.62%
摺	3088		14	6	0.0009054%	657714	99.33%	4	1.62%
棱	3097		12	6	0.0009054%	657720	99.34%	4	1.62%
沱	3099		8	6	0.0009054%	657726	99.34%	4	1.62%
涌	3101		10	6	0.0009054%	657732	99.34%	4	1.62%
滬	3104		14	6	0.0009054%	657738	99.34%	4	1.62%
篤	3120		16	6	0.0009054%	657744	99.36%	4	1.62%
臀	3131		17	6	0.0009054%	657750	99.37%	4	1.62%
莎	3135		11	6	0.0009054%	657756	99.37%	4	1.62%
莉	3136		11	6	0.0009054%	657762	99.37%	4	1.62%
萃	3137		12	6	0.0009054%	657768	99.37%	4	1.62%
蘋	3138		20	6	0.0009054%	657774	99.37%	4	1.62%
蘢	3139		20	6	0.0009054%	657780	99.37%	4	1.62%
蛀	3141		11	6	0.0009054%	657786	99.38%	4	1.62%
蛛	3142		12	6	0.0009054%	657792	99.38%	4	1.62%
蜘	3144		14	6	0.0009054%	657798	99.38%	4	1.62%
貞	3152		9	6	0.0009054%	657804	99.39%	4	1.62%
賂	3153		13	6	0.0009054%	657810	99.39%	4	1.62%
轎	3157		19	6	0.0009054%	657816	99.39%	4	1.62%
釆	3162		7	6	0.0009054%	657822	99.39%	4	1.62%
鉛	3165		13	6	0.0009054%	657828	99.40%	4	1.62%
骼	3171		16	6	0.0009054%	657834	99.40%	4	1.62%
鬚	3172		22	6	0.0009054%	657840	99.40%	4	1.62%
鵑	3176		18	6	0.0009054%	657846	99.41%	4	1.62%
黯	3177		21	6	0.0009054%	657852	99.41%	4	1.62%
丸	3179		3	5	0.0007545%	657857	99.41%	4	1.62%
佗	3182		7	5	0.0007545%	657862	99.41%	4	1.62%
咋	3196		8	5	0.0007545%	657867	99.42%	4	1.62%
啜	3199		11	5	0.0007545%	657872	99.42%	4	1.62%
嗜	3201		13	5	0.0007545%	657877	99.43%	4	1.62%
嘈	3203		14	5	0.0007545%	657882	99.43%	4	1.62%
垣	3208		9	5	0.0007545%	657887	99.43%	4	1.62%
妾	3211		8	5	0.0007545%	657892	99.43%	4	1.62%
峋	3217		9	5	0.0007545%	657897	99.44%	4	1.62%
嶙	3218		15	5	0.0007545%	657902	99.44%	4	1.62%
并	3223		6	5	0.0007545%	657907	99.44%	4	1.62%
惋	3226		11	5	0.0007545%	657912	99.44%	4	1.62%
惚	3228		11	5	0.0007545%	657917	99.45%	4	1.62%
愫	3229		13	5	0.0007545%	657922	99.45%	4	1.62%
懇	3232		17	5	0.0007545%	657927	99.45%	4	1.62%
抨	3234		8	5	0.0007545%	657932	99.45%	4	1.62%
揹	3236		12	5	0.0007545%	657937	99.45%	4	1.62%
札	3240		5	5	0.0007545%	657942	99.46%	4	1.62%
棧	3246		12	5	0.0007545%	657947	99.46%	4	1.62%
橡	3248		16	5	0.0007545%	657952	99.46%	4	1.62%
沛	3252		7	5	0.0007545%	657957	99.46%	4	1.62%
沏	3254		7	5	0.0007545%	657962	99.47%	4	1.62%
沮	3255		8	5	0.0007545%	657967	99.47%	4	1.62%
湮	3260		12	5	0.0007545%	657972	99.47%	4	1.62%
溺	3262		13	5	0.0007545%	657977	99.47%	4	1.62%
漚	3263		14	5	0.0007545%	657982	99.47%	4	1.62%
狄	3271		7	5	0.0007545%	657987	99.48%	4	1.62%
皂	3276		7	5	0.0007545%	657992	99.48%	4	1.62%
瞞	3278		16	5	0.0007545%	657997	99.48%	4	1.62%
祠	3281		9	5	0.0007545%	658002	99.49%	4	1.62%
禱	3283		18	5	0.0007545%	658007	99.49%	4	1.62%
穫	3286		19	5	0.0007545%	658012	99.49%	4	1.62%
窪	3290		14	5	0.0007545%	658017	99.49%	4	1.62%
竅	3293		18	5	0.0007545%	658022	99.50%	4	1.62%
篝	3298		16	5	0.0007545%	658027	99.50%	4	1.62%
籮	3302		25	5	0.0007545%	658032	99.50%	4	1.62%
聆	3309		11	5	0.0007545%	658037	99.51%	4	1.62%
臻	3311		16	5	0.0007545%	658042	99.51%	4	1.62%
苞	3315		9	5	0.0007545%	658047	99.51%	4	1.62%
蓑	3316		14	5	0.0007545%	658052	99.51%	4	1.62%
蠢	3323		21	5	0.0007545%	658057	99.52%	4	1.62%
誡	3328		14	5	0.0007545%	658062	99.52%	4	1.62%
譚	3330		19	5	0.0007545%	658067	99.52%	4	1.62%
跛	3332		12	5	0.0007545%	658072	99.52%	4	1.62%
蹬	3336		19	5	0.0007545%	658077	99.53%	4	1.62%
軸	3337		12	5	0.0007545%	658082	99.53%	4	1.62%
閥	3346		14	5	0.0007545%	658087	99.54%	4	1.62%
霓	3350		16	5	0.0007545%	658092	99.54%	4	1.62%
頹	3353		16	5	0.0007545%	658097	99.54%	4	1.62%
頤	3354		16	5	0.0007545%	658102	99.54%	4	1.62%
丐	3359		4	4	0.0006036%	658106	99.55%	4	1.62%
佇	3363		7	4	0.0006036%	658110	99.55%	4	1.62%
併	3365		8	4	0.0006036%	658114	99.55%	4	1.62%
倔	3367		10	4	0.0006036%	658118	99.55%	4	1.62%
勿	3371		4	4	0.0006036%	658122	99.55%	4	1.62%
匱	3374		14	4	0.0006036%	658126	99.55%	4	1.62%
叼	3376		5	4	0.0006036%	658130	99.56%	4	1.62%
叱	3377		5	4	0.0006036%	658134	99.56%	4	1.62%
哎	3378		9	4	0.0006036%	658138	99.56%	4	1.62%
哽	3379		10	4	0.0006036%	658142	99.56%	4	1.62%
唾	3380		12	4	0.0006036%	658146	99.56%	4	1.62%
噙	3382		16	4	0.0006036%	658150	99.56%	4	1.62%
嚎	3385		17	4	0.0006036%	658154	99.56%	4	1.62%
夸	3390		6	4	0.0006036%	658158	99.56%	4	1.62%
嬉	3394		15	4	0.0006036%	658162	99.57%	4	1.62%
孽	3397		20	4	0.0006036%	658166	99.57%	4	1.62%
屹	3400		6	4	0.0006036%	658170	99.57%	4	1.62%
崎	3402		11	4	0.0006036%	658174	99.57%	4	1.62%
巫	3405		7	4	0.0006036%	658178	99.57%	4	1.62%
幀	3406		12	4	0.0006036%	658182	99.57%	4	1.62%
庄	3407		6	4	0.0006036%	658186	99.57%	4	1.62%
廝	3409		15	4	0.0006036%	658190	99.58%	4	1.62%
弛	3410		6	4	0.0006036%	658194	99.58%	4	1.62%
怔	3414		8	4	0.0006036%	658198	99.58%	4	1.62%
怜	3415		8	4	0.0006036%	658202	99.58%	4	1.62%
悍	3416		10	4	0.0006036%	658206	99.58%	4	1.62%
悖	3417		10	4	0.0006036%	658210	99.58%	4	1.62%
悴	3419		11	4	0.0006036%	658214	99.58%	4	1.62%
愕	3421		12	4	0.0006036%	658218	99.58%	4	1.62%
憔	3424		15	4	0.0006036%	658222	99.58%	4	1.62%
懣	3426		18	4	0.0006036%	658226	99.59%	4	1.62%
拇	3428		8	4	0.0006036%	658230	99.59%	4	1.62%
捐	3429		10	4	0.0006036%	658234	99.59%	4	1.62%
掬	3430		11	4	0.0006036%	658238	99.59%	4	1.62%
掰	3431		12	4	0.0006036%	658242	99.59%	4	1.62%
搐	3432		13	4	0.0006036%	658246	99.59%	4	1.62%
擷	3435		18	4	0.0006036%	658250	99.59%	4	1.62%
攫	3436		23	4	0.0006036%	658254	99.59%	4	1.62%
晌	3439		10	4	0.0006036%	658258	99.59%	4	1.62%
晾	3440		12	4	0.0006036%	658262	99.59%	4	1.62%
棟	3444		12	4	0.0006036%	658266	99.60%	4	1.62%
橙	3450		16	4	0.0006036%	658270	99.60%	4	1.62%
氯	3453		12	4	0.0006036%	658274	99.60%	4	1.62%
涸	3458		11	4	0.0006036%	658278	99.60%	4	1.62%
淩	3460		11	4	0.0006036%	658282	99.61%	4	1.62%
涷	3461		11	4	0.0006036%	658286	99.61%	4	1.62%
湃	3462		12	4	0.0006036%	658290	99.61%	4	1.62%
澎	3464		15	4	0.0006036%	658294	99.61%	4	1.62%
煎	3466		13	4	0.0006036%	658298	99.61%	4	1.62%
熨	3467		15	4	0.0006036%	658302	99.61%	4	1.62%
獷	3470		18	4	0.0006036%	658306	99.61%	4	1.62%
璀	3472		15	4	0.0006036%	658310	99.61%	4	1.62%
璧	3473		18	4	0.0006036%	658314	99.61%	4	1.62%
痙	3475		12	4	0.0006036%	658318	99.62%	4	1.62%
瘠	3478		15	4	0.0006036%	658322	99.62%	4	1.62%
癟	3480		19	4	0.0006036%	658326	99.62%	4	1.62%
矯	3481		17	4	0.0006036%	658330	99.62%	4	1.62%
硫	3482		11	4	0.0006036%	658334	99.62%	4	1.62%
磅	3483		15	4	0.0006036%	658338	99.62%	4	1.62%
稈	3487		12	4	0.0006036%	658342	99.62%	4	1.62%
窒	3488		11	4	0.0006036%	658346	99.62%	4	1.62%
窺	3489		16	4	0.0006036%	658350	99.62%	4	1.62%
篆	3491		15	4	0.0006036%	658354	99.62%	4	1.62%
籬	3494		25	4	0.0006036%	658358	99.63%	4	1.62%
紊	3495		10	4	0.0006036%	658362	99.63%	4	1.62%
紜	3496		10	4	0.0006036%	658366	99.63%	4	1.62%
紳	3497		11	4	0.0006036%	658370	99.63%	4	1.62%
翌	3499		11	4	0.0006036%	658374	99.63%	4	1.62%
膏	3501		14	4	0.0006036%	658378	99.63%	4	1.62%
膛	3502		15	4	0.0006036%	658382	99.63%	4	1.62%
苑	3509		9	4	0.0006036%	658386	99.64%	4	1.62%
茖	3510		10	4	0.0006036%	658390	99.64%	4	1.62%
葦	3512		13	4	0.0006036%	658394	99.64%	4	1.62%
蕊	3514		16	4	0.0006036%	658398	99.64%	4	1.62%
藩	3517		19	4	0.0006036%	658402	99.64%	4	1.62%
蘸	3518		23	4	0.0006036%	658406	99.64%	4	1.62%
褂	3522		13	4	0.0006036%	658410	99.64%	4	1.62%
褓	3523		14	4	0.0006036%	658414	99.64%	4	1.62%
褸	3525		16	4	0.0006036%	658418	99.65%	4	1.62%
襄	3526		17	4	0.0006036%	658422	99.65%	4	1.62%
襤	3527		19	4	0.0006036%	658426	99.65%	4	1.62%
訧	3529		11	4	0.0006036%	658430	99.65%	4	1.62%
詛	3530		12	4	0.0006036%	658434	99.65%	4	1.62%
誨	3531		14	4	0.0006036%	658438	99.65%	4	1.62%
謗	3532		17	4	0.0006036%	658442	99.65%	4	1.62%
謾	3534		18	4	0.0006036%	658446	99.65%	4	1.62%
譬	3535		20	4	0.0006036%	658450	99.65%	4	1.62%
貯	3536		12	4	0.0006036%	658454	99.65%	4	1.62%
贅	3537		18	4	0.0006036%	658458	99.65%	4	1.62%
跺	3538		13	4	0.0006036%	658462	99.65%	4	1.62%
迂	3542		6	4	0.0006036%	658466	99.66%	4	1.62%
鈍	3545		12	4	0.0006036%	658470	99.66%	4	1.62%
阜	3552		8	4	0.0006036%	658474	99.66%	4	1.62%
雌	3555		14	4	0.0006036%	658478	99.66%	4	1.62%
頰	3557		16	4	0.0006036%	658482	99.66%	4	1.62%
顥	3558		21	4	0.0006036%	658486	99.67%	4	1.62%
鹿	3569		11	4	0.0006036%	658490	99.67%	4	1.62%
齜	3573		21	4	0.0006036%	658494	99.67%	4	1.62%
萱	529		13	265	0.03999%	658759	76.86%	3	1.22%
瀅	1694		18	38	0.005734%	658797	95.67%	3	1.22%
咪	1726		9	36	0.005432%	658833	95.85%	3	1.22%
豹	1836		10	32	0.004829%	658865	96.41%	3	1.22%
腎	1863		12	31	0.004678%	658896	96.54%	3	1.22%
禪	1992		16	26	0.003923%	658922	97.08%	3	1.22%
傣	2122		12	21	0.003169%	658943	97.55%	3	1.22%
芹	2141		8	21	0.003169%	658964	97.61%	3	1.22%
酵	2182		14	20	0.003018%	658984	97.73%	3	1.22%
彤	2198		7	19	0.002867%	659003	97.78%	3	1.22%
欒	2294		23	17	0.002565%	659020	98.04%	3	1.22%
芙	2414		8	15	0.002263%	659035	98.32%	3	1.22%
蓉	2415		14	15	0.002263%	659050	98.33%	3	1.22%
妮	2438		8	14	0.002113%	659064	98.38%	3	1.22%
瘤	2461		15	14	0.002113%	659078	98.43%	3	1.22%
汰	2513		7	13	0.001962%	659091	98.53%	3	1.22%
盔	2656		11	11	0.00166%	659102	98.79%	3	1.22%
蟥	2740		18	10	0.001509%	659112	98.92%	3	1.22%
仕	2758		5	9	0.001358%	659121	98.95%	3	1.22%
嘎	2772		14	9	0.001358%	659130	98.96%	3	1.22%
檬	2792		18	9	0.001358%	659139	98.99%	3	1.22%
檸	2793		18	9	0.001358%	659148	98.99%	3	1.22%
熔	2799		14	9	0.001358%	659157	99.00%	3	1.22%
衍	2825		9	9	0.001358%	659166	99.04%	3	1.22%
麓	2840		19	9	0.001358%	659175	99.06%	3	1.22%
妃	2854		6	8	0.001207%	659183	99.07%	3	1.22%
柜	2873		9	8	0.001207%	659191	99.10%	3	1.22%
确	2890		12	8	0.001207%	659199	99.12%	3	1.22%
緬	2901		15	8	0.001207%	659207	99.13%	3	1.22%
呱	2941		8	7	0.001056%	659214	99.18%	3	1.22%
奎	2952		9	7	0.001056%	659221	99.19%	3	1.22%
氨	2988		10	7	0.001056%	659228	99.23%	3	1.22%
聶	3014		18	7	0.001056%	659235	99.26%	3	1.22%
肪	3017		8	7	0.001056%	659242	99.26%	3	1.22%
茵	3020		10	7	0.001056%	659249	99.26%	3	1.22%
謫	3029		18	7	0.001056%	659256	99.27%	3	1.22%
佼	3051		8	6	0.0009054%	659262	99.29%	3	1.22%
侄	3052		8	6	0.0009054%	659268	99.29%	3	1.22%
傭	3054		13	6	0.0009054%	659274	99.30%	3	1.22%
剁	3056		8	6	0.0009054%	659280	99.30%	3	1.22%
唧	3061		10	6	0.0009054%	659286	99.30%	3	1.22%
娓	3068		10	6	0.0009054%	659292	99.31%	3	1.22%
嫦	3069		14	6	0.0009054%	659298	99.31%	3	1.22%
庶	3074		11	6	0.0009054%	659304	99.31%	3	1.22%
怦	3079		8	6	0.0009054%	659310	99.32%	3	1.22%
栩	3094		10	6	0.0009054%	659316	99.33%	3	1.22%
珊	3110		9	6	0.0009054%	659322	99.35%	3	1.22%
糶	3121		25	6	0.0009054%	659328	99.36%	3	1.22%
苯	3133		9	6	0.0009054%	659334	99.37%	3	1.22%
茸	3134		10	6	0.0009054%	659340	99.37%	3	1.22%
訶	3150		12	6	0.0009054%	659346	99.38%	3	1.22%
咄	3194		8	5	0.0007545%	659351	99.42%	3	1.22%
咦	3197		9	5	0.0007545%	659356	99.42%	3	1.22%
唔	3198		10	5	0.0007545%	659361	99.42%	3	1.22%
喀	3200		12	5	0.0007545%	659366	99.43%	3	1.22%
噢	3206		16	5	0.0007545%	659371	99.43%	3	1.22%
坳	3207		8	5	0.0007545%	659376	99.43%	3	1.22%
孰	3214		11	5	0.0007545%	659381	99.44%	3	1.22%
嶼	3219		17	5	0.0007545%	659386	99.44%	3	1.22%
扉	3233		12	5	0.0007545%	659391	99.45%	3	1.22%
棕	3244		12	5	0.0007545%	659396	99.46%	3	1.22%
楞	3247		13	5	0.0007545%	659401	99.46%	3	1.22%
氈	3250		17	5	0.0007545%	659406	99.46%	3	1.22%
淆	3257		11	5	0.0007545%	659411	99.47%	3	1.22%
潺	3265		15	5	0.0007545%	659416	99.47%	3	1.22%
焊	3268		11	5	0.0007545%	659421	99.48%	3	1.22%
燼	3270		18	5	0.0007545%	659426	99.48%	3	1.22%
猩	3272		12	5	0.0007545%	659431	99.48%	3	1.22%
瘀	3273		13	5	0.0007545%	659436	99.48%	3	1.22%
癖	3275		18	5	0.0007545%	659441	99.48%	3	1.22%
碓	3279		13	5	0.0007545%	659446	99.48%	3	1.22%
磋	3280		15	5	0.0007545%	659451	99.49%	3	1.22%
祿	3282		12	5	0.0007545%	659456	99.49%	3	1.22%
稠	3285		13	5	0.0007545%	659461	99.49%	3	1.22%
窣	3289		13	5	0.0007545%	659466	99.49%	3	1.22%
窸	3292		16	5	0.0007545%	659471	99.49%	3	1.22%
竣	3295		12	5	0.0007545%	659476	99.50%	3	1.22%
簪	3299		18	5	0.0007545%	659481	99.50%	3	1.22%
舜	3313		12	5	0.0007545%	659486	99.51%	3	1.22%
薯	3317		17	5	0.0007545%	659491	99.51%	3	1.22%
蕻	3318		17	5	0.0007545%	659496	99.51%	3	1.22%
蜀	3319		13	5	0.0007545%	659501	99.52%	3	1.22%
蠅	3322		19	5	0.0007545%	659506	99.52%	3	1.22%
訟	3326		11	5	0.0007545%	659511	99.52%	3	1.22%
謢	3329		17	5	0.0007545%	659516	99.52%	3	1.22%
銼	3342		15	5	0.0007545%	659521	99.53%	3	1.22%
韭	3352		9	5	0.0007545%	659526	99.54%	3	1.22%
颯	3355		14	5	0.0007545%	659531	99.54%	3	1.22%
颳	3356		15	5	0.0007545%	659536	99.54%	3	1.22%
馴	3357		13	5	0.0007545%	659541	99.54%	3	1.22%
丙	3360		5	4	0.0006036%	659545	99.55%	3	1.22%
