單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
嗡	2979		13	7	0.001057%	656559	99.17%	3	0.63%
嘛	2980		14	7	0.001057%	656566	99.17%	6	1.25%
嘔	2981		14	7	0.001057%	656573	99.17%	6	1.25%
噩	2982		16	7	0.001057%	656580	99.17%	5	1.05%
嚐	2983		17	7	0.001057%	656587	99.18%	5	1.05%
嚥	2984		19	7	0.001057%	656594	99.18%	5	1.05%
囑	2985		24	7	0.001057%	656601	99.18%	6	1.25%
垮	2986		9	7	0.001057%	656608	99.18%	5	1.05%
堯	2987		12	7	0.001057%	656615	99.18%	4	0.84%
墊	2988		14	7	0.001057%	656622	99.18%	6	1.25%
墾	2989		16	7	0.001057%	656629	99.18%	6	1.25%
夥	2990		14	7	0.001057%	656636	99.18%	6	1.25%
娑	2991		10	7	0.001057%	656643	99.18%	7	1.46%
嫉	2992		13	7	0.001057%	656650	99.18%	7	1.46%
孽	2993		20	7	0.001057%	656657	99.19%	4	0.84%
窃	2994		9	7	0.001057%	656664	99.19%	5	1.05%
寅	2995		11	7	0.001057%	656671	99.19%	4	0.84%
寰	2996		16	7	0.001057%	656678	99.19%	7	1.46%
尿	2997		7	7	0.001057%	656685	99.19%	4	0.84%
幟	2998		15	7	0.001057%	656692	99.19%	7	1.46%
彰	2999		14	7	0.001057%	656699	99.19%	6	1.25%
恕	3000		10	7	0.001057%	656706	99.19%	6	1.25%
悖	3001		10	7	0.001057%	656713	99.19%	2	0.42%
惋	3002		11	7	0.001057%	656720	99.20%	7	1.46%
慄	3003		13	7	0.001057%	656727	99.20%	7	1.46%
慫	3004		15	7	0.001057%	656734	99.20%	5	1.05%
懲	3005		19	7	0.001057%	656741	99.20%	3	0.63%
戾	3006		8	7	0.001057%	656748	99.20%	7	1.46%
拭	3007		9	7	0.001057%	656755	99.20%	6	1.25%
搓	3008		13	7	0.001057%	656762	99.20%	6	1.25%
摟	3009		14	7	0.001057%	656769	99.20%	4	0.84%
撓	3010		15	7	0.001057%	656776	99.20%	7	1.46%
撮	3011		15	7	0.001057%	656783	99.20%	6	1.25%
攘	3012		20	7	0.001057%	656790	99.21%	5	1.05%
攜	3013		21	7	0.001057%	656797	99.21%	6	1.25%
攣	3014		23	7	0.001057%	656804	99.21%	3	0.63%
攬	3015		24	7	0.001057%	656811	99.21%	4	0.84%
晤	3016		11	7	0.001057%	656818	99.21%	7	1.46%
晦	3017		11	7	0.001057%	656825	99.21%	6	1.25%
暉	3018		13	7	0.001057%	656832	99.21%	6	1.25%
梓	3019		11	7	0.001057%	656839	99.21%	7	1.46%
棟	3020		12	7	0.001057%	656846	99.21%	5	1.05%
椰	3021		13	7	0.001057%	656853	99.22%	4	0.84%
氬	3022		12	7	0.001057%	656860	99.22%	3	0.63%
沁	3023		7	7	0.001057%	656867	99.22%	6	1.25%
沃	3024		7	7	0.001057%	656874	99.22%	6	1.25%
涸	3025		11	7	0.001057%	656881	99.22%	6	1.25%
渲	3026		12	7	0.001057%	656888	99.22%	5	1.05%
渦	3027		12	7	0.001057%	656895	99.22%	5	1.05%
炭	3028		9	7	0.001057%	656902	99.22%	5	1.05%
焚	3029		12	7	0.001057%	656909	99.22%	7	1.46%
燙	3030		16	7	0.001057%	656916	99.22%	6	1.25%
狽	3031		10	7	0.001057%	656923	99.23%	7	1.46%
琳	3032		12	7	0.001057%	656930	99.23%	5	1.05%
琵	3033		12	7	0.001057%	656937	99.23%	2	0.42%
琶	3034		12	7	0.001057%	656944	99.23%	2	0.42%
甥	3035		12	7	0.001057%	656951	99.23%	1	0.21%
痙	3036		12	7	0.001057%	656958	99.23%	4	0.84%
癢	3037		20	7	0.001057%	656965	99.23%	3	0.63%
癱	3038		24	7	0.001057%	656972	99.23%	5	1.05%
皎	3039		11	7	0.001057%	656979	99.23%	6	1.25%
矜	3040		9	7	0.001057%	656986	99.24%	6	1.25%
碳	3041		14	7	0.001057%	656993	99.24%	4	0.84%
穆	3042		16	7	0.001057%	657000	99.24%	7	1.46%
竇	3043		20	7	0.001057%	657007	99.24%	1	0.21%
粹	3044		14	7	0.001057%	657014	99.24%	7	1.46%
絃	3045		11	7	0.001057%	657021	99.24%	7	1.46%
絞	3046		12	7	0.001057%	657028	99.24%	6	1.25%
縈	3047		16	7	0.001057%	657035	99.24%	7	1.46%
辮	3048		20	7	0.001057%	657042	99.24%	7	1.46%
肖	3049		7	7	0.001057%	657049	99.24%	6	1.25%
艦	3050		20	7	0.001057%	657056	99.25%	3	0.63%
芙	3051		8	7	0.001057%	657063	99.25%	6	1.25%
芭	3052		8	7	0.001057%	657070	99.25%	6	1.25%
芯	3053		8	7	0.001057%	657077	99.25%	2	0.42%
芻	3054		10	7	0.001057%	657084	99.25%	5	1.05%
葦	3055		13	7	0.001057%	657091	99.25%	5	1.05%
蕪	3056		16	7	0.001057%	657098	99.25%	7	1.46%
蛻	3057		13	7	0.001057%	657105	99.25%	2	0.42%
蠻	3058		25	7	0.001057%	657112	99.25%	5	1.05%
訶	3059		12	7	0.001057%	657119	99.26%	5	1.05%
豁	3060		17	7	0.001057%	657126	99.26%	5	1.05%
貞	3061		9	7	0.001057%	657133	99.26%	6	1.25%
賈	3062		13	7	0.001057%	657140	99.26%	4	0.84%
踵	3063		16	7	0.001057%	657147	99.26%	6	1.25%
躅	3064		20	7	0.001057%	657154	99.26%	6	1.25%
輻	3065		16	7	0.001057%	657161	99.26%	4	0.84%
辜	3066		12	7	0.001057%	657168	99.26%	6	1.25%
辟	3067		13	7	0.001057%	657175	99.26%	5	1.05%
迺	3068		9	7	0.001057%	657182	99.27%	2	0.42%
酣	3069		12	7	0.001057%	657189	99.27%	7	1.46%
釗	3070		10	7	0.001057%	657196	99.27%	5	1.05%
鈎	3071		12	7	0.001057%	657203	99.27%	4	0.84%
鍚	3072		17	7	0.001057%	657210	99.27%	5	1.05%
闌	3073		17	7	0.001057%	657217	99.27%	7	1.46%
霉	3074		15	7	0.001057%	657224	99.27%	6	1.25%
頤	3075		16	7	0.001057%	657231	99.27%	6	1.25%
颱	3076		14	7	0.001057%	657238	99.27%	3	0.63%
飼	3077		13	7	0.001057%	657245	99.27%	6	1.25%
鯨	3078		19	7	0.001057%	657252	99.28%	1	0.21%
黝	3079		17	7	0.001057%	657259	99.28%	5	1.05%
齣	3080		20	7	0.001057%	657266	99.28%	5	1.05%
丟	3081		6	6	0.0009063%	657272	99.28%	5	1.05%
伺	3082		7	6	0.0009063%	657278	99.28%	5	1.05%
俊	3083		9	6	0.0009063%	657284	99.28%	6	1.25%
俐	3084		9	6	0.0009063%	657290	99.28%	5	1.05%
僥	3085		14	6	0.0009063%	657296	99.28%	3	0.63%
兢	3086		14	6	0.0009063%	657302	99.28%	3	0.63%
冗	3087		4	6	0.0009063%	657308	99.28%	5	1.05%
冥	3088		10	6	0.0009063%	657314	99.28%	4	0.84%
匿	3089		11	6	0.0009063%	657320	99.29%	6	1.25%
卒	3090		8	6	0.0009063%	657326	99.29%	6	1.25%
咨	3091		9	6	0.0009063%	657332	99.29%	2	0.42%
哉	3092		9	6	0.0009063%	657338	99.29%	5	1.05%
咪	3093		9	6	0.0009063%	657344	99.29%	4	0.84%
喀	3094		12	6	0.0009063%	657350	99.29%	2	0.42%
喁	3095		12	6	0.0009063%	657356	99.29%	3	0.63%
嗆	3096		13	6	0.0009063%	657362	99.29%	5	1.05%
噓	3097		15	6	0.0009063%	657368	99.29%	5	1.05%
㘭	3098		7	6	0.0009063%	657374	99.29%	2	0.42%
墅	3099		14	6	0.0009063%	657380	99.29%	5	1.05%
墻	3100		16	6	0.0009063%	657386	99.30%	6	1.25%
妃	3101		6	6	0.0009063%	657392	99.30%	4	0.84%
姻	3102		9	6	0.0009063%	657398	99.30%	4	0.84%
娓	3103		10	6	0.0009063%	657404	99.30%	3	0.63%
娩	3104		10	6	0.0009063%	657410	99.30%	1	0.21%
孃	3105		20	6	0.0009063%	657416	99.30%	2	0.42%
寇	3106		11	6	0.0009063%	657422	99.30%	5	1.05%
寵	3107		19	6	0.0009063%	657428	99.30%	6	1.25%
屐	3108		10	6	0.0009063%	657434	99.30%	6	1.25%
峙	3109		9	6	0.0009063%	657440	99.30%	5	1.05%
嶄	3110		14	6	0.0009063%	657446	99.30%	6	1.25%
帕	3111		8	6	0.0009063%	657452	99.31%	5	1.05%
庄	3112		6	6	0.0009063%	657458	99.31%	4	0.84%
廸	3113		8	6	0.0009063%	657464	99.31%	4	0.84%
彙	3114		13	6	0.0009063%	657470	99.31%	6	1.25%
彤	3115		7	6	0.0009063%	657476	99.31%	1	0.21%
怔	3116		8	6	0.0009063%	657482	99.31%	4	0.84%
恬	3117		9	6	0.0009063%	657488	99.31%	6	1.25%
恙	3118		10	6	0.0009063%	657494	99.31%	5	1.05%
悌	3119		10	6	0.0009063%	657500	99.31%	4	0.84%
恿	3120		11	6	0.0009063%	657506	99.31%	4	0.84%
惦	3121		11	6	0.0009063%	657512	99.31%	5	1.05%
悻	3122		11	6	0.0009063%	657518	99.32%	3	0.63%
悸	3123		11	6	0.0009063%	657524	99.32%	6	1.25%
惚	3124		11	6	0.0009063%	657530	99.32%	5	1.05%
憫	3125		15	6	0.0009063%	657536	99.32%	5	1.05%
懊	3126		16	6	0.0009063%	657542	99.32%	6	1.25%
扼	3127		7	6	0.0009063%	657548	99.32%	6	1.25%
拱	3128		9	6	0.0009063%	657554	99.32%	5	1.05%
捱	3129		11	6	0.0009063%	657560	99.32%	6	1.25%
摒	3130		12	6	0.0009063%	657566	99.32%	6	1.25%
搾	3131		13	6	0.0009063%	657572	99.32%	5	1.05%
撰	3132		15	6	0.0009063%	657578	99.32%	6	1.25%
攏	3133		19	6	0.0009063%	657584	99.33%	6	1.25%
斧	3134		8	6	0.0009063%	657590	99.33%	4	0.84%
旭	3135		6	6	0.0009063%	657596	99.33%	6	1.25%
旳	3136		7	6	0.0009063%	657602	99.33%	5	1.05%
昧	3137		9	6	0.0009063%	657608	99.33%	6	1.25%
暹	3138		16	6	0.0009063%	657614	99.33%	1	0.21%
杞	3139		7	6	0.0009063%	657620	99.33%	2	0.42%
杭	3140		8	6	0.0009063%	657626	99.33%	3	0.63%
框	3141		10	6	0.0009063%	657632	99.33%	4	0.84%
梧	3142		11	6	0.0009063%	657638	99.33%	3	0.63%
梭	3143		11	6	0.0009063%	657644	99.33%	5	1.05%
棗	3144		12	6	0.0009063%	657650	99.34%	4	0.84%
棧	3145		12	6	0.0009063%	657656	99.34%	2	0.42%
檻	3146		18	6	0.0009063%	657662	99.34%	5	1.05%
櫥	3147		19	6	0.0009063%	657668	99.34%	6	1.25%
汀	3148		5	6	0.0009063%	657674	99.34%	4	0.84%
沈	3149		7	6	0.0009063%	657680	99.34%	5	1.05%
洵	3150		9	6	0.0009063%	657686	99.34%	3	0.63%
浙	3151		10	6	0.0009063%	657692	99.34%	6	1.25%
淳	3152		11	6	0.0009063%	657698	99.34%	4	0.84%
淌	3153		11	6	0.0009063%	657704	99.34%	6	1.25%
淑	3154		11	6	0.0009063%	657710	99.34%	5	1.05%
淅	3155		11	6	0.0009063%	657716	99.35%	4	0.84%
淆	3156		11	6	0.0009063%	657722	99.35%	6	1.25%
漩	3157		14	6	0.0009063%	657728	99.35%	4	0.84%
漬	3158		14	6	0.0009063%	657734	99.35%	5	1.05%
瀕	3159		19	6	0.0009063%	657740	99.35%	6	1.25%
灑	3160		22	6	0.0009063%	657746	99.35%	6	1.25%
灕	3161		22	6	0.0009063%	657752	99.35%	1	0.21%
灸	3162		7	6	0.0009063%	657758	99.35%	2	0.42%
炳	3163		9	6	0.0009063%	657764	99.35%	5	1.05%
炯	3164		9	6	0.0009063%	657770	99.35%	2	0.42%
煎	3165		13	6	0.0009063%	657776	99.35%	5	1.05%
煽	3166		14	6	0.0009063%	657782	99.36%	6	1.25%
牟	3167		6	6	0.0009063%	657788	99.36%	6	1.25%
牡	3168		7	6	0.0009063%	657794	99.36%	5	1.05%
犖	3169		14	6	0.0009063%	657800	99.36%	3	0.63%
獗	3170		15	6	0.0009063%	657806	99.36%	5	1.05%
珊	3171		9	6	0.0009063%	657812	99.36%	5	1.05%
甩	3172		5	6	0.0009063%	657818	99.36%	4	0.84%
瘓	3173		14	6	0.0009063%	657824	99.36%	4	0.84%
癖	3174		18	6	0.0009063%	657830	99.36%	5	1.05%
癥	3175		20	6	0.0009063%	657836	99.36%	6	1.25%
皓	3176		12	6	0.0009063%	657842	99.36%	4	0.84%
盅	3177		9	6	0.0009063%	657848	99.37%	4	0.84%
磋	3178		15	6	0.0009063%	657854	99.37%	6	1.25%
礡	3179		19	6	0.0009063%	657860	99.37%	6	1.25%
秧	3180		10	6	0.0009063%	657866	99.37%	6	1.25%
穗	3181		17	6	0.0009063%	657872	99.37%	4	0.84%
窘	3182		12	6	0.0009063%	657878	99.37%	6	1.25%
窖	3183		12	6	0.0009063%	657884	99.37%	3	0.63%
窟	3184		13	6	0.0009063%	657890	99.37%	5	1.05%
筐	3185		12	6	0.0009063%	657896	99.37%	4	0.84%
箋	3186		14	6	0.0009063%	657902	99.37%	5	1.05%
糞	3187		17	6	0.0009063%	657908	99.37%	5	1.05%
糢	3188		17	6	0.0009063%	657914	99.38%	4	0.84%
紊	3189		10	6	0.0009063%	657920	99.38%	3	0.63%
絨	3190		12	6	0.0009063%	657926	99.38%	5	1.05%
緘	3191		15	6	0.0009063%	657932	99.38%	2	0.42%
胖	3192		9	6	0.0009063%	657938	99.38%	5	1.05%
脯	3193		11	6	0.0009063%	657944	99.38%	5	1.05%
脖	3194		11	6	0.0009063%	657950	99.38%	6	1.25%
膊	3195		14	6	0.0009063%	657956	99.38%	6	1.25%
膺	3196		17	6	0.0009063%	657962	99.38%	5	1.05%
芸	3197		8	6	0.0009063%	657968	99.38%	2	0.42%
茄	3198		9	6	0.0009063%	657974	99.38%	6	1.25%
菁	3199		12	6	0.0009063%	657980	99.39%	1	0.21%
葛	3200		13	6	0.0009063%	657986	99.39%	5	1.05%
蓉	3201		14	6	0.0009063%	657992	99.39%	6	1.25%
蒞	3202		14	6	0.0009063%	657998	99.39%	6	1.25%
薯	3203		17	6	0.0009063%	658004	99.39%	6	1.25%
虢	3204		15	6	0.0009063%	658010	99.39%	1	0.21%
蟻	3205		19	6	0.0009063%	658016	99.39%	6	1.25%
蟹	3206		19	6	0.0009063%	658022	99.39%	5	1.05%
蠢	3207		21	6	0.0009063%	658028	99.39%	6	1.25%
諺	3208		16	6	0.0009063%	658034	99.39%	6	1.25%
諷	3209		16	6	0.0009063%	658040	99.39%	6	1.25%
謊	3210		17	6	0.0009063%	658046	99.40%	5	1.05%
賑	3211		14	6	0.0009063%	658052	99.40%	3	0.63%
跋	3212		12	6	0.0009063%	658058	99.40%	5	1.05%
踢	3213		15	6	0.0009063%	658064	99.40%	5	1.05%
踱	3214		16	6	0.0009063%	658070	99.40%	3	0.63%
踽	3215		16	6	0.0009063%	658076	99.40%	4	0.84%
蹤	3216		18	6	0.0009063%	658082	99.40%	6	1.25%
躁	3217		20	6	0.0009063%	658088	99.40%	5	1.05%
軋	3218		8	6	0.0009063%	658094	99.40%	4	0.84%
輓	3219		14	6	0.0009063%	658100	99.40%	3	0.63%
迭	3220		8	6	0.0009063%	658106	99.40%	5	1.05%
迨	3221		8	6	0.0009063%	658112	99.41%	5	1.05%
迸	3222		9	6	0.0009063%	658118	99.41%	2	0.42%
逍	3223		10	6	0.0009063%	658124	99.41%	6	1.25%
遑	3224		12	6	0.0009063%	658130	99.41%	6	1.25%
鈽	3225		13	6	0.0009063%	658136	99.41%	1	0.21%
銘	3226		14	6	0.0009063%	658142	99.41%	5	1.05%
鋤	3227		15	6	0.0009063%	658148	99.41%	6	1.25%
錚	3228		16	6	0.0009063%	658154	99.41%	2	0.42%
鍍	3229		17	6	0.0009063%	658160	99.41%	3	0.63%
鑒	3230		22	6	0.0009063%	658166	99.41%	6	1.25%
阜	3231		8	6	0.0009063%	658172	99.41%	2	0.42%
陡	3232		9	6	0.0009063%	658178	99.42%	6	1.25%
駭	3233		16	6	0.0009063%	658184	99.42%	6	1.25%
髦	3234		14	6	0.0009063%	658190	99.42%	6	1.25%
魅	3235		15	6	0.0009063%	658196	99.42%	4	0.84%
鵡	3236		19	6	0.0009063%	658202	99.42%	3	0.63%
鸚	3237		28	6	0.0009063%	658208	99.42%	3	0.63%
黏	3238		17	6	0.0009063%	658214	99.42%	6	1.25%
齋	3239		17	6	0.0009063%	658220	99.42%	6	1.25%
亙	3240		6	5	0.0007552%	658225	99.42%	5	1.05%
佣	3241		7	5	0.0007552%	658230	99.42%	4	0.84%
侈	3242		8	5	0.0007552%	658235	99.42%	5	1.05%
儈	3243		15	5	0.0007552%	658240	99.42%	3	0.63%
儕	3244		16	5	0.0007552%	658245	99.43%	4	0.84%
冕	3245		11	5	0.0007552%	658250	99.43%	4	0.84%
凳	3246		14	5	0.0007552%	658255	99.43%	4	0.84%
凶	3247		4	5	0.0007552%	658260	99.43%	4	0.84%
刨	3248		7	5	0.0007552%	658265	99.43%	4	0.84%
剔	3249		10	5	0.0007552%	658270	99.43%	5	1.05%
勳	3250		16	5	0.0007552%	658275	99.43%	4	0.84%
匣	3251		7	5	0.0007552%	658280	99.43%	2	0.42%
匾	3252		11	5	0.0007552%	658285	99.43%	3	0.63%
卵	3253		7	5	0.0007552%	658290	99.43%	5	1.05%
厄	3254		4	5	0.0007552%	658295	99.43%	3	0.63%
吆	3255		6	5	0.0007552%	658300	99.43%	5	1.05%
咕	3256		8	5	0.0007552%	658305	99.43%	3	0.63%
哄	3257		9	5	0.0007552%	658310	99.44%	4	0.84%
哼	3258		10	5	0.0007552%	658315	99.44%	5	1.05%
喟	3259		12	5	0.0007552%	658320	99.44%	4	0.84%
嗥	3260		13	5	0.0007552%	658325	99.44%	2	0.42%
嘩	3261		15	5	0.0007552%	658330	99.44%	4	0.84%
噪	3262		16	5	0.0007552%	658335	99.44%	5	1.05%
囌	3263		23	5	0.0007552%	658340	99.44%	5	1.05%
囱	3264		7	5	0.0007552%	658345	99.44%	2	0.42%
坷	3265		8	5	0.0007552%	658350	99.44%	5	1.05%
坳	3266		8	5	0.0007552%	658355	99.44%	4	0.84%
垢	3267		9	5	0.0007552%	658360	99.44%	5	1.05%
埗	3268		10	5	0.0007552%	658365	99.44%	5	1.05%
奸	3269		6	5	0.0007552%	658370	99.44%	5	1.05%
妖	3270		7	5	0.0007552%	658375	99.45%	5	1.05%
妍	3271		7	5	0.0007552%	658380	99.45%	5	1.05%
婀	3272		11	5	0.0007552%	658385	99.45%	4	0.84%
嫻	3273		15	5	0.0007552%	658390	99.45%	4	0.84%
孺	3274		17	5	0.0007552%	658395	99.45%	3	0.63%
屎	3275		9	5	0.0007552%	658400	99.45%	4	0.84%
崎	3276		11	5	0.0007552%	658405	99.45%	5	1.05%
嶇	3277		14	5	0.0007552%	658410	99.45%	5	1.05%
廖	3278		14	5	0.0007552%	658415	99.45%	5	1.05%
彫	3279		11	5	0.0007552%	658420	99.45%	2	0.42%
慟	3280		14	5	0.0007552%	658425	99.45%	4	0.84%
戈	3281		4	5	0.0007552%	658430	99.45%	5	1.05%
抒	3282		7	5	0.0007552%	658435	99.45%	5	1.05%
押	3283		8	5	0.0007552%	658440	99.46%	2	0.42%
捏	3284		10	5	0.0007552%	658445	99.46%	4	0.84%
搏	3285		13	5	0.0007552%	658450	99.46%	5	1.05%
撳	3286		15	5	0.0007552%	658455	99.46%	1	0.21%
斛	3287		11	5	0.0007552%	658460	99.46%	4	0.84%
晌	3288		10	5	0.0007552%	658465	99.46%	4	0.84%
曬	3289		23	5	0.0007552%	658470	99.46%	5	1.05%
枕	3290		8	5	0.0007552%	658475	99.46%	5	1.05%
栗	3291		10	5	0.0007552%	658480	99.46%	5	1.05%
椏	3292		12	5	0.0007552%	658485	99.46%	4	0.84%
橙	3293		16	5	0.0007552%	658490	99.46%	5	1.05%
橘	3294		16	5	0.0007552%	658495	99.46%	3	0.63%
橢	3295		16	5	0.0007552%	658500	99.46%	5	1.05%
櫈	3296		17	5	0.0007552%	658505	99.46%	5	1.05%
歛	3297		17	5	0.0007552%	658510	99.47%	4	0.84%
歹	3298		4	5	0.0007552%	658515	99.47%	3	0.63%
氟	3299		9	5	0.0007552%	658520	99.47%	3	0.63%
氦	3300		10	5	0.0007552%	658525	99.47%	2	0.42%
汁	3301		5	5	0.0007552%	658530	99.47%	4	0.84%
汶	3302		7	5	0.0007552%	658535	99.47%	4	0.84%
沼	3303		8	5	0.0007552%	658540	99.47%	2	0.42%
泠	3304		8	5	0.0007552%	658545	99.47%	4	0.84%
沓	3305		8	5	0.0007552%	658550	99.47%	3	0.63%
涓	3306		10	5	0.0007552%	658555	99.47%	3	0.63%
淤	3307		11	5	0.0007552%	658560	99.47%	3	0.63%
渚	3308		11	5	0.0007552%	658565	99.47%	1	0.21%
淖	3309		11	5	0.0007552%	658570	99.47%	4	0.84%
潘	3310		15	5	0.0007552%	658575	99.48%	4	0.84%
瀚	3311		19	5	0.0007552%	658580	99.48%	4	0.84%
瀝	3312		19	5	0.0007552%	658585	99.48%	3	0.63%
燄	3313		16	5	0.0007552%	658590	99.48%	5	1.05%
狡	3314		9	5	0.0007552%	658595	99.48%	3	0.63%
琪	3315		12	5	0.0007552%	658600	99.48%	2	0.42%
瑚	3316		13	5	0.0007552%	658605	99.48%	3	0.63%
瑾	3317		15	5	0.0007552%	658610	99.48%	5	1.05%
疆	3318		19	5	0.0007552%	658615	99.48%	5	1.05%
疊	3319		22	5	0.0007552%	658620	99.48%	5	1.05%
疤	3320		9	5	0.0007552%	658625	99.48%	3	0.63%
痍	3321		11	5	0.0007552%	658630	99.48%	4	0.84%
瘟	3322		15	5	0.0007552%	658635	99.48%	4	0.84%
癒	3323		18	5	0.0007552%	658640	99.49%	4	0.84%
皚	3324		15	5	0.0007552%	658645	99.49%	3	0.63%
盎	3325		10	5	0.0007552%	658650	99.49%	5	1.05%
眩	3326		10	5	0.0007552%	658655	99.49%	5	1.05%
睫	3327		13	5	0.0007552%	658660	99.49%	5	1.05%
瞞	3328		16	5	0.0007552%	658665	99.49%	4	0.84%
瞳	3329		17	5	0.0007552%	658670	99.49%	4	0.84%
砵	3330		10	5	0.0007552%	658675	99.49%	4	0.84%
礁	3331		17	5	0.0007552%	658680	99.49%	4	0.84%
秉	3332		8	5	0.0007552%	658685	99.49%	5	1.05%
稜	3333		13	5	0.0007552%	658690	99.49%	4	0.84%
穢	3334		18	5	0.0007552%	658695	99.49%	4	0.84%
簍	3335		17	5	0.0007552%	658700	99.49%	4	0.84%
籟	3336		22	5	0.0007552%	658705	99.50%	5	1.05%
籮	3337		25	5	0.0007552%	658710	99.50%	4	0.84%
粟	3338		12	5	0.0007552%	658715	99.50%	4	0.84%
糙	3339		17	5	0.0007552%	658720	99.50%	5	1.05%
絢	3340		12	5	0.0007552%	658725	99.50%	4	0.84%
綻	3341		14	5	0.0007552%	658730	99.50%	4	0.84%
綺	3342		14	5	0.0007552%	658735	99.50%	5	1.05%
縹	3343		17	5	0.0007552%	658740	99.50%	5	1.05%
繡	3344		18	5	0.0007552%	658745	99.50%	5	1.05%
繹	3345		19	5	0.0007552%	658750	99.50%	4	0.84%
缽	3346		11	5	0.0007552%	658755	99.50%	4	0.84%
肆	3347		13	5	0.0007552%	658760	99.50%	5	1.05%
肴	3348		8	5	0.0007552%	658765	99.50%	4	0.84%
舂	3349		11	5	0.0007552%	658770	99.50%	1	0.21%
舐	3350		10	5	0.0007552%	658775	99.51%	4	0.84%
舵	3351		11	5	0.0007552%	658780	99.51%	4	0.84%
苛	3352		9	5	0.0007552%	658785	99.51%	4	0.84%
茉	3353		9	5	0.0007552%	658790	99.51%	5	1.05%
莽	3354		11	5	0.0007552%	658795	99.51%	4	0.84%
葫	3355		13	5	0.0007552%	658800	99.51%	4	0.84%
蔗	3356		15	5	0.0007552%	658805	99.51%	4	0.84%
蕃	3357		16	5	0.0007552%	658810	99.51%	4	0.84%
蚓	3358		10	5	0.0007552%	658815	99.51%	3	0.63%
蛀	3359		11	5	0.0007552%	658820	99.51%	4	0.84%
蜀	3360		13	5	0.0007552%	658825	99.51%	3	0.63%
蟀	3361		17	5	0.0007552%	658830	99.51%	3	0.63%
蟑	3362		17	5	0.0007552%	658835	99.51%	2	0.42%
衹	3363		9	5	0.0007552%	658840	99.52%	3	0.63%
褪	3364		15	5	0.0007552%	658845	99.52%	5	1.05%
襄	3365		17	5	0.0007552%	658850	99.52%	4	0.84%
詔	3366		12	5	0.0007552%	658855	99.52%	3	0.63%
詫	3367		13	5	0.0007552%	658860	99.52%	5	1.05%
諂	3368		15	5	0.0007552%	658865	99.52%	3	0.63%
諱	3369		16	5	0.0007552%	658870	99.52%	5	1.05%
謐	3370		17	5	0.0007552%	658875	99.52%	4	0.84%
謨	3371		18	5	0.0007552%	658880	99.52%	5	1.05%
踞	3372		15	5	0.0007552%	658885	99.52%	4	0.84%
躑	3373		22	5	0.0007552%	658890	99.52%	4	0.84%
躬	3374		10	5	0.0007552%	658895	99.52%	5	1.05%
軸	3375		12	5	0.0007552%	658900	99.52%	4	0.84%
迥	3376		8	5	0.0007552%	658905	99.53%	5	1.05%
逅	3377		9	5	0.0007552%	658910	99.53%	4	0.84%
邂	3378		16	5	0.0007552%	658915	99.53%	4	0.84%
邇	3379		17	5	0.0007552%	658920	99.53%	5	1.05%
鄔	3380		12	5	0.0007552%	658925	99.53%	2	0.42%
鄺	3381		17	5	0.0007552%	658930	99.53%	1	0.21%
醞	3382		17	5	0.0007552%	658935	99.53%	5	1.05%
鈕	3383		12	5	0.0007552%	658940	99.53%	5	1.05%
鈞	3384		12	5	0.0007552%	658945	99.53%	4	0.84%
鈍	3385		12	5	0.0007552%	658950	99.53%	5	1.05%
鈷	3386		13	5	0.0007552%	658955	99.53%	3	0.63%
鎦	3387		18	5	0.0007552%	658960	99.53%	2	0.42%
隼	3388		10	5	0.0007552%	658965	99.53%	3	0.63%
雁	3389		12	5	0.0007552%	658970	99.54%	3	0.63%
雌	3390		14	5	0.0007552%	658975	99.54%	4	0.84%
雛	3391		18	5	0.0007552%	658980	99.54%	5	1.05%
霎	3392		16	5	0.0007552%	658985	99.54%	5	1.05%
霓	3393		16	5	0.0007552%	658990	99.54%	5	1.05%
鞏	3394		15	5	0.0007552%	658995	99.54%	5	1.05%
韌	3395		12	5	0.0007552%	659000	99.54%	2	0.42%
顰	3396		24	5	0.0007552%	659005	99.54%	5	1.05%
馨	3397		20	5	0.0007552%	659010	99.54%	5	1.05%
驊	3398		22	5	0.0007552%	659015	99.54%	4	0.84%
髣	3399		14	5	0.0007552%	659020	99.54%	4	0.84%
鵝	3400		18	5	0.0007552%	659025	99.54%	5	1.05%
鹵	3401		11	5	0.0007552%	659030	99.54%	1	0.21%
鹹	3402		20	5	0.0007552%	659035	99.54%	4	0.84%
黿	3403		17	5	0.0007552%	659040	99.55%	1	0.21%
齦	3404		21	5	0.0007552%	659045	99.55%	2	0.42%
龜	3405		16	5	0.0007552%	659050	99.55%	5	1.05%
丐	3406		4	4	0.0006042%	659054	99.55%	1	0.21%
丸	3407		3	4	0.0006042%	659058	99.55%	4	0.84%
乍	3408		5	4	0.0006042%	659062	99.55%	4	0.84%
亢	3409		4	4	0.0006042%	659066	99.55%	4	0.84%
伽	3410		7	4	0.0006042%	659070	99.55%	4	0.84%
倩	3411		10	4	0.0006042%	659074	99.55%	4	0.84%
兔	3412		8	4	0.0006042%	659078	99.55%	3	0.63%
冀	3413		16	4	0.0006042%	659082	99.55%	4	0.84%
凭	3414		8	4	0.0006042%	659086	99.55%	3	0.63%
凸	3415		5	4	0.0006042%	659090	99.55%	4	0.84%
