單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
蹲	3187		19	6	0.0009059%	654902	99.36%	6	1.65%
輾	3191		17	6	0.0009059%	654908	99.36%	6	1.65%
醞	3193		17	6	0.0009059%	654914	99.37%	6	1.65%
銘	3194		14	6	0.0009059%	654920	99.37%	6	1.65%
閨	3195		14	6	0.0009059%	654926	99.37%	6	1.65%
霓	3198		16	6	0.0009059%	654932	99.37%	6	1.65%
丘	1189		5	79	0.01193%	655011	91.16%	5	1.38%
噪	1720		16	37	0.005586%	655048	95.66%	5	1.38%
賈	2052		13	25	0.003774%	655073	97.17%	5	1.38%
籐	2179		21	21	0.003171%	655094	97.61%	5	1.38%
陵	2219		10	20	0.00302%	655114	97.73%	5	1.38%
埠	2270		11	18	0.002718%	655132	97.87%	5	1.38%
樞	2283		15	18	0.002718%	655150	97.91%	5	1.38%
粵	2347		13	17	0.002567%	655167	98.08%	5	1.38%
鰱	2415		22	16	0.002416%	655183	98.24%	5	1.38%
瓷	2482		11	14	0.002114%	655197	98.39%	5	1.38%
閩	2508		14	14	0.002114%	655211	98.44%	5	1.38%
彭	2531		12	13	0.001963%	655224	98.49%	5	1.38%
疆	2548		19	13	0.001963%	655237	98.52%	5	1.38%
蕃	2560		16	13	0.001963%	655250	98.55%	5	1.38%
壩	2581		24	12	0.001812%	655262	98.59%	5	1.38%
屍	2588		9	12	0.001812%	655274	98.60%	5	1.38%
敝	2593		11	12	0.001812%	655286	98.61%	5	1.38%
范	2610		9	12	0.001812%	655298	98.64%	5	1.38%
凹	2632		5	11	0.001661%	655309	98.68%	5	1.38%
姚	2644		9	11	0.001661%	655320	98.70%	5	1.38%
牡	2667		7	11	0.001661%	655331	98.74%	5	1.38%
痰	2669		13	11	0.001661%	655342	98.74%	5	1.38%
馮	2694		12	11	0.001661%	655353	98.78%	5	1.38%
吱	2705		7	10	0.00151%	655363	98.80%	5	1.38%
楷	2727		13	10	0.00151%	655373	98.83%	5	1.38%
爵	2737		17	10	0.00151%	655383	98.85%	5	1.38%
浦	2797		10	9	0.001359%	655392	98.93%	5	1.38%
漉	2800		14	9	0.001359%	655401	98.94%	5	1.38%
潺	2801		15	9	0.001359%	655410	98.94%	5	1.38%
祠	2814		9	9	0.001359%	655419	98.96%	5	1.38%
簫	2817		18	9	0.001359%	655428	98.96%	5	1.38%
腎	2824		12	9	0.001359%	655437	98.97%	5	1.38%
茸	2827		10	9	0.001359%	655446	98.98%	5	1.38%
蔔	2832		15	9	0.001359%	655455	98.98%	5	1.38%
藻	2834		20	9	0.001359%	655464	98.98%	5	1.38%
蝴	2837		15	9	0.001359%	655473	98.99%	5	1.38%
袁	2839		10	9	0.001359%	655482	98.99%	5	1.38%
鰓	2848		20	9	0.001359%	655491	99.00%	5	1.38%
乞	2851		3	8	0.001208%	655499	99.01%	5	1.38%
匱	2860		14	8	0.001208%	655507	99.02%	5	1.38%
啃	2863		11	8	0.001208%	655515	99.02%	5	1.38%
喀	2864		12	8	0.001208%	655523	99.02%	5	1.38%
嗽	2865		14	8	0.001208%	655531	99.02%	5	1.38%
囚	2870		5	8	0.001208%	655539	99.03%	5	1.38%
墮	2872		15	8	0.001208%	655547	99.03%	5	1.38%
媳	2874		13	8	0.001208%	655555	99.04%	5	1.38%
庶	2879		11	8	0.001208%	655563	99.04%	5	1.38%
悸	2885		11	8	0.001208%	655571	99.05%	5	1.38%
愴	2886		13	8	0.001208%	655579	99.05%	5	1.38%
懊	2888		16	8	0.001208%	655587	99.05%	5	1.38%
懲	2889		19	8	0.001208%	655595	99.05%	5	1.38%
椒	2899		12	8	0.001208%	655603	99.07%	5	1.38%
癱	2915		24	8	0.001208%	655611	99.09%	5	1.38%
紊	2919		10	8	0.001208%	655619	99.09%	5	1.38%
蛤	2926		12	8	0.001208%	655627	99.10%	5	1.38%
訝	2929		11	8	0.001208%	655635	99.10%	5	1.38%
鈕	2940		12	8	0.001208%	655643	99.12%	5	1.38%
霉	2945		15	8	0.001208%	655651	99.12%	5	1.38%
咧	2959		9	7	0.001057%	655658	99.14%	5	1.38%
墅	2968		14	7	0.001057%	655665	99.15%	5	1.38%
媒	2973		12	7	0.001057%	655672	99.15%	5	1.38%
宛	2976		8	7	0.001057%	655679	99.15%	5	1.38%
帛	2979		8	7	0.001057%	655686	99.16%	5	1.38%
慵	2984		14	7	0.001057%	655693	99.16%	5	1.38%
揀	2989		12	7	0.001057%	655700	99.17%	5	1.38%
搏	2990		13	7	0.001057%	655707	99.17%	5	1.38%
漩	2998		14	7	0.001057%	655714	99.18%	5	1.38%
瑟	3012		13	7	0.001057%	655721	99.19%	5	1.38%
痴	3014		13	7	0.001057%	655728	99.19%	5	1.38%
稠	3024		13	7	0.001057%	655735	99.21%	5	1.38%
竣	3025		12	7	0.001057%	655742	99.21%	5	1.38%
罔	3034		8	7	0.001057%	655749	99.22%	5	1.38%
莉	3044		11	7	0.001057%	655756	99.23%	5	1.38%
蛛	3046		12	7	0.001057%	655763	99.23%	5	1.38%
蟻	3047		19	7	0.001057%	655770	99.23%	5	1.38%
蠅	3048		19	7	0.001057%	655777	99.23%	5	1.38%
賬	3054		15	7	0.001057%	655784	99.24%	5	1.38%
轎	3058		19	7	0.001057%	655791	99.24%	5	1.38%
逛	3059		10	7	0.001057%	655798	99.24%	5	1.38%
郤	3060		9	7	0.001057%	655805	99.24%	5	1.38%
雁	3065		12	7	0.001057%	655812	99.25%	5	1.38%
魅	3071		15	7	0.001057%	655819	99.26%	5	1.38%
龜	3073		16	7	0.001057%	655826	99.26%	5	1.38%
佑	3074		7	6	0.0009059%	655832	99.26%	5	1.38%
偕	3077		11	6	0.0009059%	655838	99.26%	5	1.38%
傅	3078		12	6	0.0009059%	655844	99.26%	5	1.38%
傭	3080		13	6	0.0009059%	655850	99.26%	5	1.38%
兔	3082		8	6	0.0009059%	655856	99.27%	5	1.38%
凳	3083		14	6	0.0009059%	655862	99.27%	5	1.38%
呂	3089		7	6	0.0009059%	655868	99.27%	5	1.38%
咐	3090		8	6	0.0009059%	655874	99.27%	5	1.38%
啜	3092		11	6	0.0009059%	655880	99.27%	5	1.38%
噎	3093		15	6	0.0009059%	655886	99.28%	5	1.38%
嚀	3095		17	6	0.0009059%	655892	99.28%	5	1.38%
圾	3099		7	6	0.0009059%	655898	99.28%	5	1.38%
垃	3100		8	6	0.0009059%	655904	99.28%	5	1.38%
壹	3103		12	6	0.0009059%	655910	99.28%	5	1.38%
奚	3104		10	6	0.0009059%	655916	99.29%	5	1.38%
屁	3106		7	6	0.0009059%	655922	99.29%	5	1.38%
恙	3110		10	6	0.0009059%	655928	99.29%	5	1.38%
懺	3113		20	6	0.0009059%	655934	99.29%	5	1.38%
拴	3114		9	6	0.0009059%	655940	99.29%	5	1.38%
搓	3117		13	6	0.0009059%	655946	99.30%	5	1.38%
斟	3121		13	6	0.0009059%	655952	99.30%	5	1.38%
棋	3123		12	6	0.0009059%	655958	99.30%	5	1.38%
涕	3138		10	6	0.0009059%	655964	99.32%	5	1.38%
滬	3143		14	6	0.0009059%	655970	99.32%	5	1.38%
潰	3144		15	6	0.0009059%	655976	99.32%	5	1.38%
濡	3145		17	6	0.0009059%	655982	99.32%	5	1.38%
煽	3146		14	6	0.0009059%	655988	99.32%	5	1.38%
璜	3148		16	6	0.0009059%	655994	99.33%	5	1.38%
甦	3149		12	6	0.0009059%	656000	99.33%	5	1.38%
畸	3150		13	6	0.0009059%	656006	99.33%	5	1.38%
皓	3152		12	6	0.0009059%	656012	99.33%	5	1.38%
窒	3161		11	6	0.0009059%	656018	99.34%	5	1.38%
筷	3162		13	6	0.0009059%	656024	99.34%	5	1.38%
籤	3163		23	6	0.0009059%	656030	99.34%	5	1.38%
聾	3173		22	6	0.0009059%	656036	99.35%	5	1.38%
舢	3175		9	6	0.0009059%	656042	99.35%	5	1.38%
茁	3177		9	6	0.0009059%	656048	99.35%	5	1.38%
裨	3182		13	6	0.0009059%	656054	99.36%	5	1.38%
	3185		14	6	0.0009059%	656060	99.36%	5	1.38%
踞	3186		15	6	0.0009059%	656066	99.36%	5	1.38%
躊	3188		21	6	0.0009059%	656072	99.36%	5	1.38%
	3189		11	6	0.0009059%	656078	99.36%	5	1.38%
轄	3190		17	6	0.0009059%	656084	99.36%	5	1.38%
鄧	3192		14	6	0.0009059%	656090	99.36%	5	1.38%
雋	3197		13	6	0.0009059%	656096	99.37%	5	1.38%
靖	3199		13	6	0.0009059%	656102	99.37%	5	1.38%
靡	3200		19	6	0.0009059%	656108	99.37%	5	1.38%
麟	3206		23	6	0.0009059%	656114	99.38%	5	1.38%
	3208		6	5	0.0007549%	656119	99.38%	5	1.38%
亢	3209		4	5	0.0007549%	656124	99.38%	5	1.38%
俘	3211		9	5	0.0007549%	656129	99.38%	5	1.38%
倣	3212		10	5	0.0007549%	656134	99.38%	5	1.38%
兆	3213		6	5	0.0007549%	656139	99.38%	5	1.38%
冕	3215		11	5	0.0007549%	656144	99.38%	5	1.38%
冤	3216		10	5	0.0007549%	656149	99.39%	5	1.38%
剋	3219		9	5	0.0007549%	656154	99.39%	5	1.38%
匿	3220		11	5	0.0007549%	656159	99.39%	5	1.38%
哇	3222		9	5	0.0007549%	656164	99.39%	5	1.38%
咱	3223		9	5	0.0007549%	656169	99.39%	5	1.38%
哨	3224		10	5	0.0007549%	656174	99.39%	5	1.38%
啣	3225		11	5	0.0007549%	656179	99.39%	5	1.38%
坊	3235		7	5	0.0007549%	656184	99.40%	5	1.38%
塌	3236		13	5	0.0007549%	656189	99.40%	5	1.38%
嫣	3242		14	5	0.0007549%	656194	99.41%	5	1.38%
巔	3244		22	5	0.0007549%	656199	99.41%	5	1.38%
幟	3246		15	5	0.0007549%	656204	99.41%	5	1.38%
廂	3248		12	5	0.0007549%	656209	99.41%	5	1.38%
弗	3250		5	5	0.0007549%	656214	99.41%	5	1.38%
徉	3252		9	5	0.0007549%	656219	99.41%	5	1.38%
怔	3254		8	5	0.0007549%	656224	99.41%	5	1.38%
恃	3255		9	5	0.0007549%	656229	99.41%	5	1.38%
慄	3257		13	5	0.0007549%	656234	99.42%	5	1.38%
慷	3259		14	5	0.0007549%	656239	99.42%	5	1.38%
懈	3260		16	5	0.0007549%	656244	99.42%	5	1.38%
戎	3261		6	5	0.0007549%	656249	99.42%	5	1.38%
扉	3264		12	5	0.0007549%	656254	99.42%	5	1.38%
	3267		12	5	0.0007549%	656259	99.42%	5	1.38%
撇	3268		14	5	0.0007549%	656264	99.42%	5	1.38%
撮	3269		15	5	0.0007549%	656269	99.43%	5	1.38%
擄	3270		16	5	0.0007549%	656274	99.43%	5	1.38%
敞	3272		12	5	0.0007549%	656279	99.43%	5	1.38%
桓	3276		10	5	0.0007549%	656284	99.43%	5	1.38%
氓	3287		8	5	0.0007549%	656289	99.44%	5	1.38%
汰	3288		7	5	0.0007549%	656294	99.44%	5	1.38%
浙	3291		10	5	0.0007549%	656299	99.44%	5	1.38%
滄	3296		13	5	0.0007549%	656304	99.45%	5	1.38%
瀚	3298		19	5	0.0007549%	656309	99.45%	5	1.38%
烙	3300		10	5	0.0007549%	656314	99.45%	5	1.38%
狐	3303		8	5	0.0007549%	656319	99.45%	5	1.38%
猴	3304		12	5	0.0007549%	656324	99.45%	5	1.38%
癥	3310		20	5	0.0007549%	656329	99.46%	5	1.38%
瞞	3312		16	5	0.0007549%	656334	99.46%	5	1.38%
瞟	3313		16	5	0.0007549%	656339	99.46%	5	1.38%
瞥	3314		16	5	0.0007549%	656344	99.46%	5	1.38%
瞰	3315		17	5	0.0007549%	656349	99.46%	5	1.38%
矗	3316		24	5	0.0007549%	656354	99.46%	5	1.38%
穢	3322		18	5	0.0007549%	656359	99.47%	5	1.38%
竄	3324		18	5	0.0007549%	656364	99.47%	5	1.38%
箕	3325		14	5	0.0007549%	656369	99.47%	5	1.38%
簇	3327		17	5	0.0007549%	656374	99.47%	5	1.38%
綽	3333		14	5	0.0007549%	656379	99.47%	5	1.38%
罄	3334		17	5	0.0007549%	656384	99.47%	5	1.38%
翡	3335		14	5	0.0007549%	656389	99.48%	5	1.38%
耘	3337		10	5	0.0007549%	656394	99.48%	5	1.38%
腮	3341		13	5	0.0007549%	656399	99.48%	5	1.38%
臀	3345		17	5	0.0007549%	656404	99.48%	5	1.38%
芻	3351		10	5	0.0007549%	656409	99.49%	5	1.38%
蔓	3356		15	5	0.0007549%	656414	99.49%	5	1.38%
謐	3370		17	5	0.0007549%	656419	99.50%	5	1.38%
豁	3371		17	5	0.0007549%	656424	99.50%	5	1.38%
輒	3374		14	5	0.0007549%	656429	99.50%	5	1.38%
迨	3375		8	5	0.0007549%	656434	99.51%	5	1.38%
逞	3376		10	5	0.0007549%	656439	99.51%	5	1.38%
遐	3378		12	5	0.0007549%	656444	99.51%	5	1.38%
遑	3379		12	5	0.0007549%	656449	99.51%	5	1.38%
鈍	3382		12	5	0.0007549%	656454	99.51%	5	1.38%
阱	3390		6	5	0.0007549%	656459	99.52%	5	1.38%
陀	3391		7	5	0.0007549%	656464	99.52%	5	1.38%
隸	3392		17	5	0.0007549%	656469	99.52%	5	1.38%
霸	3394		21	5	0.0007549%	656474	99.52%	5	1.38%
饑	3398		20	5	0.0007549%	656479	99.52%	5	1.38%
驀	3400		21	5	0.0007549%	656484	99.52%	5	1.38%
魁	3403		14	5	0.0007549%	656489	99.53%	5	1.38%
圃	993		10	109	0.01646%	656598	88.42%	4	1.10%
瑙	1725		13	37	0.005586%	656635	95.68%	4	1.10%
筍	1732		12	37	0.005586%	656672	95.72%	4	1.10%
邵	1953		7	28	0.004227%	656700	96.79%	4	1.10%
戈	1989		4	26	0.003925%	656726	96.93%	4	1.10%
澗	1999		15	26	0.003925%	656752	96.97%	4	1.10%
棠	2130		12	22	0.003321%	656774	97.45%	4	1.10%
巢	2200		11	20	0.00302%	656794	97.67%	4	1.10%
焰	2397		12	16	0.002416%	656810	98.20%	4	1.10%
岷	2421		8	15	0.002265%	656825	98.26%	4	1.10%
篩	2489		16	14	0.002114%	656839	98.40%	4	1.10%
藕	2496		19	14	0.002114%	656853	98.42%	4	1.10%
寮	2587		15	12	0.001812%	656865	98.60%	4	1.10%
鈞	2623		12	12	0.001812%	656877	98.66%	4	1.10%
喫	2641		12	11	0.001661%	656888	98.69%	4	1.10%
鵬	2699		19	11	0.001661%	656899	98.79%	4	1.10%
吏	2704		6	10	0.00151%	656909	98.80%	4	1.10%
嗡	2707		13	10	0.00151%	656919	98.80%	4	1.10%
娼	2710		11	10	0.00151%	656929	98.81%	4	1.10%
鬍	2766		19	10	0.00151%	656939	98.89%	4	1.10%
汕	2796		6	9	0.001359%	656948	98.93%	4	1.10%
灸	2802		7	9	0.001359%	656957	98.94%	4	1.10%
秧	2815		10	9	0.001359%	656966	98.96%	4	1.10%
蒜	2831		14	9	0.001359%	656975	98.98%	4	1.10%
魏	2846		18	9	0.001359%	656984	99.00%	4	1.10%
兮	2854		4	8	0.001208%	656992	99.01%	4	1.10%
冉	2855		5	8	0.001208%	657000	99.01%	4	1.10%
劈	2859		15	8	0.001208%	657008	99.02%	4	1.10%
唧	2862		10	8	0.001208%	657016	99.02%	4	1.10%
廖	2880		14	8	0.001208%	657024	99.04%	4	1.10%
惦	2883		11	8	0.001208%	657032	99.05%	4	1.10%
押	2891		8	8	0.001208%	657040	99.06%	4	1.10%
檳	2900		18	8	0.001208%	657048	99.07%	4	1.10%
萍	2924		12	8	0.001208%	657056	99.10%	4	1.10%
鰹	2947		22	8	0.001208%	657064	99.12%	4	1.10%
黍	2949		12	8	0.001208%	657072	99.13%	4	1.10%
偎	2953		11	7	0.001057%	657079	99.13%	4	1.10%
厘	2956		9	7	0.001057%	657086	99.13%	4	1.10%
咪	2957		9	7	0.001057%	657093	99.13%	4	1.10%
嘛	2963		14	7	0.001057%	657100	99.14%	4	1.10%
噩	2964		16	7	0.001057%	657107	99.14%	4	1.10%
垮	2966		9	7	0.001057%	657114	99.14%	4	1.10%
姬	2971		10	7	0.001057%	657121	99.15%	4	1.10%
屠	2978		11	7	0.001057%	657128	99.16%	4	1.10%
	2980		8	7	0.001057%	657135	99.16%	4	1.10%
楂	2993		13	7	0.001057%	657142	99.17%	4	1.10%
澱	2999		16	7	0.001057%	657149	99.18%	4	1.10%
瘓	3015		14	7	0.001057%	657156	99.20%	4	1.10%
磺	3022		17	7	0.001057%	657163	99.20%	4	1.10%
禦	3023		16	7	0.001057%	657170	99.20%	4	1.10%
箋	3026		14	7	0.001057%	657177	99.21%	4	1.10%
舵	3040		11	7	0.001057%	657184	99.22%	4	1.10%
舷	3041		11	7	0.001057%	657191	99.22%	4	1.10%
踱	3055		16	7	0.001057%	657198	99.24%	4	1.10%
釁	3062		25	7	0.001057%	657205	99.25%	4	1.10%
驢	3068		26	7	0.001057%	657212	99.25%	4	1.10%
黝	3072		17	7	0.001057%	657219	99.26%	4	1.10%
侈	3075		8	6	0.0009059%	657225	99.26%	4	1.10%
侖	3076		8	6	0.0009059%	657231	99.26%	4	1.10%
傖	3079		12	6	0.0009059%	657237	99.26%	4	1.10%
	3086		6	6	0.0009059%	657243	99.27%	4	1.10%
吆	3087		6	6	0.0009059%	657249	99.27%	4	1.10%
恤	3109		9	6	0.0009059%	657255	99.29%	4	1.10%
惚	3112		11	6	0.0009059%	657261	99.29%	4	1.10%
榔	3124		13	6	0.0009059%	657267	99.30%	4	1.10%
榖	3128		14	6	0.0009059%	657273	99.31%	4	1.10%
	3129		17	6	0.0009059%	657279	99.31%	4	1.10%
氤	3133		10	6	0.0009059%	657285	99.31%	4	1.10%
氯	3134		12	6	0.0009059%	657291	99.31%	4	1.10%
汀	3135		5	6	0.0009059%	657297	99.31%	4	1.10%
汲	3136		7	6	0.0009059%	657303	99.31%	4	1.10%
浣	3139		10	6	0.0009059%	657309	99.32%	4	1.10%
睦	3153		13	6	0.0009059%	657315	99.33%	4	1.10%
祕	3157		9	6	0.0009059%	657321	99.33%	4	1.10%
秉	3159		8	6	0.0009059%	657327	99.34%	4	1.10%
穀	3160		15	6	0.0009059%	657333	99.34%	4	1.10%
籽	3164		9	6	0.0009059%	657339	99.34%	4	1.10%
絃	3165		11	6	0.0009059%	657345	99.34%	4	1.10%
緬	3169		15	6	0.0009059%	657351	99.34%	4	1.10%
缽	3171		11	6	0.0009059%	657357	99.35%	4	1.10%
胰	3174		10	6	0.0009059%	657363	99.35%	4	1.10%
薑	3179		17	6	0.0009059%	657369	99.35%	4	1.10%
雇	3196		12	6	0.0009059%	657375	99.37%	4	1.10%
鷹	3205		24	6	0.0009059%	657381	99.38%	4	1.10%
俠	3210		9	5	0.0007549%	657386	99.38%	4	1.10%
咆	3221		8	5	0.0007549%	657391	99.39%	4	1.10%
喂	3226		12	5	0.0007549%	657396	99.39%	4	1.10%
嗒	3231		13	5	0.0007549%	657401	99.40%	4	1.10%
噤	3232		16	5	0.0007549%	657406	99.40%	4	1.10%
嚕	3233		18	5	0.0007549%	657411	99.40%	4	1.10%
囿	3234		9	5	0.0007549%	657416	99.40%	4	1.10%
墟	3237		15	5	0.0007549%	657421	99.40%	4	1.10%
壟	3240		19	5	0.0007549%	657426	99.40%	4	1.10%
徙	3253		11	5	0.0007549%	657431	99.41%	4	1.10%
愫	3258		13	5	0.0007549%	657436	99.42%	4	1.10%
戕	3262		8	5	0.0007549%	657441	99.42%	4	1.10%
戳	3263		18	5	0.0007549%	657446	99.42%	4	1.10%
敊	3271		10	5	0.0007549%	657451	99.43%	4	1.10%
晦	3274		11	5	0.0007549%	657456	99.43%	4	1.10%
枷	3275		9	5	0.0007549%	657461	99.43%	4	1.10%
梭	3277		11	5	0.0007549%	657466	99.43%	4	1.10%
椏	3279		12	5	0.0007549%	657471	99.43%	4	1.10%
樊	3284		15	5	0.0007549%	657476	99.44%	4	1.10%
涅	3293		10	5	0.0007549%	657481	99.44%	4	1.10%
炊	3299		8	5	0.0007549%	657486	99.45%	4	1.10%
煎	3301		13	5	0.0007549%	657491	99.45%	4	1.10%
熙	3302		14	5	0.0007549%	657496	99.45%	4	1.10%
玆	3305		10	5	0.0007549%	657501	99.45%	4	1.10%
瑯	3306		13	5	0.0007549%	657506	99.45%	4	1.10%
痺	3308		13	5	0.0007549%	657511	99.45%	4	1.10%
瘤	3309		15	5	0.0007549%	657516	99.46%	4	1.10%
篷	3329		17	5	0.0007549%	657521	99.47%	4	1.10%
紳	3331		11	5	0.0007549%	657526	99.47%	4	1.10%
絮	3332		12	5	0.0007549%	657531	99.47%	4	1.10%
胚	3339		9	5	0.0007549%	657536	99.48%	4	1.10%
膏	3342		14	5	0.0007549%	657541	99.48%	4	1.10%
膺	3344		17	5	0.0007549%	657546	99.48%	4	1.10%
苑	3350		9	5	0.0007549%	657551	99.49%	4	1.10%
萣	3354		12	5	0.0007549%	657556	99.49%	4	1.10%
薯	3357		17	5	0.0007549%	657561	99.49%	4	1.10%
蜘	3360		14	5	0.0007549%	657566	99.49%	4	1.10%
褔	3364		14	5	0.0007549%	657571	99.50%	4	1.10%
諦	3367		16	5	0.0007549%	657576	99.50%	4	1.10%
諺	3368		16	5	0.0007549%	657581	99.50%	4	1.10%
謊	3369		17	5	0.0007549%	657586	99.50%	4	1.10%
躇	3373		19	5	0.0007549%	657591	99.50%	4	1.10%
酵	3380		14	5	0.0007549%	657596	99.51%	4	1.10%
鈔	3381		12	5	0.0007549%	657601	99.51%	4	1.10%
鍛	3384		17	5	0.0007549%	657606	99.51%	4	1.10%
鏈	3385		19	5	0.0007549%	657611	99.51%	4	1.10%
閭	3388		15	5	0.0007549%	657616	99.52%	4	1.10%
闌	3389		17	5	0.0007549%	657621	99.52%	4	1.10%
韶	3396		14	5	0.0007549%	657626	99.52%	4	1.10%
髯	3402		15	5	0.0007549%	657631	99.53%	4	1.10%
鶯	3405		21	5	0.0007549%	657636	99.53%	4	1.10%
黏	3407		17	5	0.0007549%	657641	99.53%	4	1.10%
佣	3409		7	4	0.0006039%	657645	99.53%	4	1.10%
凜	3417		15	4	0.0006039%	657649	99.54%	4	1.10%
凰	3418		11	4	0.0006039%	657653	99.54%	4	1.10%
厄	3421		4	4	0.0006039%	657657	99.54%	4	1.10%
吶	3422		7	4	0.0006039%	657661	99.54%	4	1.10%
哦	3426		10	4	0.0006039%	657665	99.54%	4	1.10%
囌	3435		23	4	0.0006039%	657669	99.55%	4	1.10%
垣	3437		9	4	0.0006039%	657673	99.55%	4	1.10%
妝	3442		7	4	0.0006039%	657677	99.55%	4	1.10%
孽	3443		20	4	0.0006039%	657681	99.55%	4	1.10%
峙	3448		9	4	0.0006039%	657685	99.55%	4	1.10%
崑	3449		11	4	0.0006039%	657689	99.55%	4	1.10%
嶇	3450		14	4	0.0006039%	657693	99.56%	4	1.10%
帘	3451		8	4	0.0006039%	657697	99.56%	4	1.10%
徜	3453		11	4	0.0006039%	657701	99.56%	4	1.10%
忖	3456		6	4	0.0006039%	657705	99.56%	4	1.10%
怵	3458		8	4	0.0006039%	657709	99.56%	4	1.10%
怠	3459		9	4	0.0006039%	657713	99.56%	4	1.10%
悼	3461		11	4	0.0006039%	657717	99.56%	4	1.10%
慇	3462		14	4	0.0006039%	657721	99.56%	4	1.10%
憊	3463		16	4	0.0006039%	657725	99.56%	4	1.10%
懦	3464		17	4	0.0006039%	657729	99.56%	4	1.10%
懿	3465		22	4	0.0006039%	657733	99.56%	4	1.10%
扼	3467		7	4	0.0006039%	657737	99.57%	4	1.10%
拐	3468		8	4	0.0006039%	657741	99.57%	4	1.10%
揣	3471		12	4	0.0006039%	657745	99.57%	4	1.10%
攬	3473		24	4	0.0006039%	657749	99.57%	4	1.10%
曙	3477		17	4	0.0006039%	657753	99.57%	4	1.10%
柬	3478		9	4	0.0006039%	657757	99.57%	4	1.10%
榷	3483		14	4	0.0006039%	657761	99.58%	4	1.10%
毆	3488		15	4	0.0006039%	657765	99.58%	4	1.10%
	3491		7	4	0.0006039%	657769	99.58%	4	1.10%
沽	3492		8	4	0.0006039%	657773	99.58%	4	1.10%
淌	3497		11	4	0.0006039%	657777	99.58%	4	1.10%
淮	3499		11	4	0.0006039%	657781	99.59%	4	1.10%
湃	3501		12	4	0.0006039%	657785	99.59%	4	1.10%
漳	3503		14	4	0.0006039%	657789	99.59%	4	1.10%
漓	3504		14	4	0.0006039%	657793	99.59%	4	1.10%
瀕	3507		19	4	0.0006039%	657797	99.59%	4	1.10%
炫	3508		9	4	0.0006039%	657801	99.59%	4	1.10%
熾	3512		16	4	0.0006039%	657805	99.59%	4	1.10%
犀	3513		12	4	0.0006039%	657809	99.59%	4	1.10%
獗	3514		15	4	0.0006039%	657813	99.59%	4	1.10%
瑩	3517		15	4	0.0006039%	657817	99.60%	4	1.10%
瘠	3524		15	4	0.0006039%	657821	99.60%	4	1.10%
瘴	3525		16	4	0.0006039%	657825	99.60%	4	1.10%
瞄	3530		14	4	0.0006039%	657829	99.60%	4	1.10%
矇	3533		19	4	0.0006039%	657833	99.61%	4	1.10%
砥	3535		10	4	0.0006039%	657837	99.61%	4	1.10%
磋	3536		15	4	0.0006039%	657841	99.61%	4	1.10%
祀	3537		7	4	0.0006039%	657845	99.61%	4	1.10%
穹	3538		8	4	0.0006039%	657849	99.61%	4	1.10%
竅	3539		18	4	0.0006039%	657853	99.61%	4	1.10%
竇	3540		20	4	0.0006039%	657857	99.61%	4	1.10%
緘	3544		15	4	0.0006039%	657861	99.61%	4	1.10%
緝	3545		15	4	0.0006039%	657865	99.61%	4	1.10%
繃	3547		17	4	0.0006039%	657869	99.61%	4	1.10%
縹	3548		17	4	0.0006039%	657873	99.61%	4	1.10%
腑	3553		12	4	0.0006039%	657877	99.62%	4	1.10%
臼	3555		6	4	0.0006039%	657881	99.62%	4	1.10%
芍	3556		7	4	0.0006039%	657885	99.62%	4	1.10%
芙	3557		8	4	0.0006039%	657889	99.62%	4	1.10%
荊	3558		10	4	0.0006039%	657893	99.62%	4	1.10%
蓊	3561		14	4	0.0006039%	657897	99.62%	4	1.10%
蔑	3562		15	4	0.0006039%	657901	99.62%	4	1.10%
蕾	3563		17	4	0.0006039%	657905	99.62%	4	1.10%
薦	3564		18	4	0.0006039%	657909	99.62%	4	1.10%
藹	3565		20	4	0.0006039%	657913	99.62%	4	1.10%
蜷	3566		14	4	0.0006039%	657917	99.63%	4	1.10%
蟹	3568		19	4	0.0006039%	657921	99.63%	4	1.10%
蠱	3569		23	4	0.0006039%	657925	99.63%	4	1.10%
褓	3572		14	4	0.0006039%	657929	99.63%	4	1.10%
訐	3573		10	4	0.0006039%	657933	99.63%	4	1.10%
訣	3574		11	4	0.0006039%	657937	99.63%	4	1.10%
謳	3577		18	4	0.0006039%	657941	99.63%	4	1.10%
貽	3581		12	4	0.0006039%	657945	99.63%	4	1.10%
跚	3583		12	4	0.0006039%	657949	99.64%	4	1.10%
踢	3584		15	4	0.0006039%	657953	99.64%	4	1.10%
蹄	3585		16	4	0.0006039%	657957	99.64%	4	1.10%
蹣	3587		18	4	0.0006039%	657961	99.64%	4	1.10%
蹬	3588		19	4	0.0006039%	657965	99.64%	4	1.10%
迂	3589		6	4	0.0006039%	657969	99.64%	4	1.10%
迺	3590		9	4	0.0006039%	657973	99.64%	4	1.10%
迸	3592		9	4	0.0006039%	657977	99.64%	4	1.10%
逍	3593		10	4	0.0006039%	657981	99.64%	4	1.10%
遨	3594		14	4	0.0006039%	657985	99.64%	4	1.10%
鏢	3601		19	4	0.0006039%	657989	99.65%	4	1.10%
闔	3602		18	4	0.0006039%	657993	99.65%	4	1.10%
骸	3609		16	4	0.0006039%	657997	99.65%	4	1.10%
骼	3610		16	4	0.0006039%	658001	99.65%	4	1.10%
髓	3611		23	4	0.0006039%	658005	99.65%	4	1.10%
