單字	序號	部首	筆劃	頻次	頻率	累積頻次	累積頻率	見檔次	見檔率
兀	4014		3	1	0.000151%	661507	99.91%	1	0.31%
剡	4015		10	1	0.000151%	661508	99.91%	1	0.31%
劌	4016		15	1	0.000151%	661509	99.91%	1	0.31%
劫	4017		7	1	0.000151%	661510	99.91%	1	0.31%
匝	4018		5	1	0.000151%	661511	99.91%	1	0.31%
叡	4019		16	1	0.000151%	661512	99.91%	1	0.31%
吝	4020		7	1	0.000151%	661513	99.91%	1	0.31%
呷	4021		8	1	0.000151%	661514	99.91%	1	0.31%
咪	4022		9	1	0.000151%	661515	99.91%	1	0.31%
咫	4023		9	1	0.000151%	661516	99.91%	1	0.31%
哳	4024		10	1	0.000151%	661517	99.91%	1	0.31%
唄	4025		10	1	0.000151%	661518	99.91%	1	0.31%
啉	4026		11	1	0.000151%	661519	99.91%	1	0.31%
唹	4027		11	1	0.000151%	661520	99.91%	1	0.31%
喟	4028		12	1	0.000151%	661521	99.91%	1	0.31%
喑	4029		12	1	0.000151%	661522	99.91%	1	0.31%
啷	4030		12	1	0.000151%	661523	99.91%	1	0.31%
嗖	4031		12	1	0.000151%	661524	99.91%	1	0.31%
嗇	4032		13	1	0.000151%	661525	99.91%	1	0.31%
嗆	4033		13	1	0.000151%	661526	99.91%	1	0.31%
嘭	4034		15	1	0.000151%	661527	99.91%	1	0.31%
嘰	4035		15	1	0.000151%	661528	99.91%	1	0.31%
噼	4036		16	1	0.000151%	661529	99.91%	1	0.31%
噫	4037		16	1	0.000151%	661530	99.91%	1	0.31%
噩	4038		16	1	0.000151%	661531	99.91%	1	0.31%
噤	4039		16	1	0.000151%	661532	99.91%	1	0.31%
噪	4040		16	1	0.000151%	661533	99.91%	1	0.31%
嚏	4041		17	1	0.000151%	661534	99.91%	1	0.31%
嚫	4042		19	1	0.000151%	661535	99.91%	1	0.31%
囁	4043		21	1	0.000151%	661536	99.91%	1	0.31%
囈	4044		22	1	0.000151%	661537	99.91%	1	0.31%
囌	4045		23	1	0.000151%	661538	99.91%	1	0.31%
囚	4046		5	1	0.000151%	661539	99.91%	1	0.31%
囿	4047		9	1	0.000151%	661540	99.91%	1	0.31%
圳	4048		6	1	0.000151%	661541	99.91%	1	0.31%
圮	4049		6	1	0.000151%	661542	99.91%	1	0.31%
圻	4050		7	1	0.000151%	661543	99.91%	1	0.31%
坷	4051		8	1	0.000151%	661544	99.91%	1	0.31%
坤	4052		8	1	0.000151%	661545	99.91%	1	0.31%
垣	4053		9	1	0.000151%	661546	99.91%	1	0.31%
堊	4054		11	1	0.000151%	661547	99.91%	1	0.31%
堯	4055		12	1	0.000151%	661548	99.91%	1	0.31%
堷	4056		12	1	0.000151%	661549	99.91%	1	0.31%
埵	4057		12	1	0.000151%	661550	99.91%	1	0.31%
塈	4058		12	1	0.000151%	661551	99.91%	1	0.31%
壕	4059		17	1	0.000151%	661552	99.91%	1	0.31%
复	4060		9	1	0.000151%	661553	99.91%	1	0.31%
夔	4061		21	1	0.000151%	661554	99.91%	1	0.31%
奚	4062		10	1	0.000151%	661555	99.91%	1	0.31%
奭	4063		15	1	0.000151%	661556	99.91%	1	0.31%
妃	4064		6	1	0.000151%	661557	99.91%	1	0.31%
妣	4065		7	1	0.000151%	661558	99.91%	1	0.31%
妗	4066		7	1	0.000151%	661559	99.91%	1	0.31%
妮	4067		8	1	0.000151%	661560	99.91%	1	0.31%
姹	4068		9	1	0.000151%	661561	99.91%	1	0.31%
姣	4069		9	1	0.000151%	661562	99.91%	1	0.31%
娜	4070		10	1	0.000151%	661563	99.91%	1	0.31%
婀	4071		11	1	0.000151%	661564	99.91%	1	0.31%
娼	4072		11	1	0.000151%	661565	99.91%	1	0.31%
婢	4073		11	1	0.000151%	661566	99.91%	1	0.31%
婭	4074		11	1	0.000151%	661567	99.91%	1	0.31%
婿	4075		12	1	0.000151%	661568	99.91%	1	0.31%
嫣	4076		14	1	0.000151%	661569	99.91%	1	0.31%
孝	4077		7	1	0.000151%	661570	99.91%	1	0.31%
寰	4078		16	1	0.000151%	661571	99.91%	1	0.31%
寵	4079		19	1	0.000151%	661572	99.92%	1	0.31%
尉	4080		11	1	0.000151%	661573	99.92%	1	0.31%
尢	4081		3	1	0.000151%	661574	99.92%	1	0.31%
尬	4082		7	1	0.000151%	661575	99.92%	1	0.31%
尷	4083		17	1	0.000151%	661576	99.92%	1	0.31%
尸	4084		3	1	0.000151%	661577	99.92%	1	0.31%
屐	4085		10	1	0.000151%	661578	99.92%	1	0.31%
屭	4086		24	1	0.000151%	661579	99.92%	1	0.31%
岫	4087		8	1	0.000151%	661580	99.92%	1	0.31%
峒	4088		9	1	0.000151%	661581	99.92%	1	0.31%
峋	4089		9	1	0.000151%	661582	99.92%	1	0.31%
峇	4090		9	1	0.000151%	661583	99.92%	1	0.31%
崛	4091		11	1	0.000151%	661584	99.92%	1	0.31%
崢	4092		11	1	0.000151%	661585	99.92%	1	0.31%
崑	4093		11	1	0.000151%	661586	99.92%	1	0.31%
崙	4094		11	1	0.000151%	661587	99.92%	1	0.31%
崧	4095		11	1	0.000151%	661588	99.92%	1	0.31%
嵒	4096		12	1	0.000151%	661589	99.92%	1	0.31%
嵯	4097		13	1	0.000151%	661590	99.92%	1	0.31%
嵬	4098		13	1	0.000151%	661591	99.92%	1	0.31%
嶽	4099		17	1	0.000151%	661592	99.92%	1	0.31%
嶸	4100		17	1	0.000151%	661593	99.92%	1	0.31%
帘	4101		8	1	0.000151%	661594	99.92%	1	0.31%
帖	4102		8	1	0.000151%	661595	99.92%	1	0.31%
帷	4103		11	1	0.000151%	661596	99.92%	1	0.31%
廁	4104		12	1	0.000151%	661597	99.92%	1	0.31%
廄	4105		12	1	0.000151%	661598	99.92%	1	0.31%
廋	4106		12	1	0.000151%	661599	99.92%	1	0.31%
廡	4107		15	1	0.000151%	661600	99.92%	1	0.31%
弈	4108		9	1	0.000151%	661601	99.92%	1	0.31%
弩	4109		8	1	0.000151%	661602	99.92%	1	0.31%
彆	4110		14	1	0.000151%	661603	99.92%	1	0.31%
彊	4111		16	1	0.000151%	661604	99.92%	1	0.31%
彰	4112		14	1	0.000151%	661605	99.92%	1	0.31%
徨	4113		12	1	0.000151%	661606	99.92%	1	0.31%
忪	4114		7	1	0.000151%	661607	99.92%	1	0.31%
忒	4115		7	1	0.000151%	661608	99.92%	1	0.31%
忡	4116		7	1	0.000151%	661609	99.92%	1	0.31%
恃	4117		9	1	0.000151%	661610	99.92%	1	0.31%
悌	4118		10	1	0.000151%	661611	99.92%	1	0.31%
惘	4119		11	1	0.000151%	661612	99.92%	1	0.31%
惝	4120		11	1	0.000151%	661613	99.92%	1	0.31%
愴	4121		13	1	0.000151%	661614	99.92%	1	0.31%
愿	4122		14	1	0.000151%	661615	99.92%	1	0.31%
慟	4123		14	1	0.000151%	661616	99.92%	1	0.31%
慾	4124		15	1	0.000151%	661617	99.92%	1	0.31%
憔	4125		15	1	0.000151%	661618	99.92%	1	0.31%
懊	4126		16	1	0.000151%	661619	99.92%	1	0.31%
懋	4127		17	1	0.000151%	661620	99.92%	1	0.31%
懺	4128		20	1	0.000151%	661621	99.92%	1	0.31%
懿	4129		22	1	0.000151%	661622	99.92%	1	0.31%
戍	4130		6	1	0.000151%	661623	99.92%	1	0.31%
戛	4131		11	1	0.000151%	661624	99.92%	1	0.31%
戳	4132		18	1	0.000151%	661625	99.92%	1	0.31%
扙	4133		6	1	0.000151%	661626	99.92%	1	0.31%
扺	4134		7	1	0.000151%	661627	99.92%	1	0.31%
抨	4135		8	1	0.000151%	661628	99.92%	1	0.31%
拷	4136		9	1	0.000151%	661629	99.92%	1	0.31%
拯	4137		9	1	0.000151%	661630	99.92%	1	0.31%
拴	4138		9	1	0.000151%	661631	99.92%	1	0.31%
挂	4139		9	1	0.000151%	661632	99.92%	1	0.31%
拫	4140		9	1	0.000151%	661633	99.92%	1	0.31%
捫	4141		11	1	0.000151%	661634	99.92%	1	0.31%
捻	4142		11	1	0.000151%	661635	99.92%	1	0.31%
掗	4143		11	1	0.000151%	661636	99.92%	1	0.31%
掁	4144		11	1	0.000151%	661637	99.92%	1	0.31%
掍	4145		11	1	0.000151%	661638	99.93%	1	0.31%
摒	4146		12	1	0.000151%	661639	99.93%	1	0.31%
掰	4147		12	1	0.000151%	661640	99.93%	1	0.31%
搪	4148		13	1	0.000151%	661641	99.93%	1	0.31%
搧	4149		13	1	0.000151%	661642	99.93%	1	0.31%
撬	4150		15	1	0.000151%	661643	99.93%	1	0.31%
摰	4151		15	1	0.000151%	661644	99.93%	1	0.31%
撣	4152		15	1	0.000151%	661645	99.93%	1	0.31%
擐	4153		16	1	0.000151%	661646	99.93%	1	0.31%
擉	4154		16	1	0.000151%	661647	99.93%	1	0.31%
擭	4155		17	1	0.000151%	661648	99.93%	1	0.31%
攢	4156		22	1	0.000151%	661649	99.93%	1	0.31%
敊	4157		10	1	0.000151%	661650	99.93%	1	0.31%
敝	4158		11	1	0.000151%	661651	99.93%	1	0.31%
敖	4159		11	1	0.000151%	661652	99.93%	1	0.31%
旭	4160		6	1	0.000151%	661653	99.93%	1	0.31%
昐	4161		8	1	0.000151%	661654	99.93%	1	0.31%
昵	4162		9	1	0.000151%	661655	99.93%	1	0.31%
昺	4163		9	1	0.000151%	661656	99.93%	1	0.31%
晌	4164		10	1	0.000151%	661657	99.93%	1	0.31%
晢	4165		11	1	0.000151%	661658	99.93%	1	0.31%
晲	4166		12	1	0.000151%	661659	99.93%	1	0.31%
暱	4167		15	1	0.000151%	661660	99.93%	1	0.31%
曇	4168		16	1	0.000151%	661661	99.93%	1	0.31%
暸	4169		16	1	0.000151%	661662	99.93%	1	0.31%
曨	4170		20	1	0.000151%	661663	99.93%	1	0.31%
朕	4171		10	1	0.000151%	661664	99.93%	1	0.31%
杓	4172		7	1	0.000151%	661665	99.93%	1	0.31%
枋	4173		8	1	0.000151%	661666	99.93%	1	0.31%
枴	4174		9	1	0.000151%	661667	99.93%	1	0.31%
柚	4175		9	1	0.000151%	661668	99.93%	1	0.31%
柆	4176		9	1	0.000151%	661669	99.93%	1	0.31%
柺	4177		9	1	0.000151%	661670	99.93%	1	0.31%
栟	4178		10	1	0.000151%	661671	99.93%	1	0.31%
栴	4179		10	1	0.000151%	661672	99.93%	1	0.31%
梗	4180		11	1	0.000151%	661673	99.93%	1	0.31%
梆	4181		11	1	0.000151%	661674	99.93%	1	0.31%
梣	4182		11	1	0.000151%	661675	99.93%	1	0.31%
梠	4183		11	1	0.000151%	661676	99.93%	1	0.31%
棟	4184		12	1	0.000151%	661677	99.93%	1	0.31%
棧	4185		12	1	0.000151%	661678	99.93%	1	0.31%
椎	4186		12	1	0.000151%	661679	99.93%	1	0.31%
棱	4187		12	1	0.000151%	661680	99.93%	1	0.31%
楨	4188		13	1	0.000151%	661681	99.93%	1	0.31%
楫	4189		13	1	0.000151%	661682	99.93%	1	0.31%
楝	4190		13	1	0.000151%	661683	99.93%	1	0.31%
榻	4191		14	1	0.000151%	661684	99.93%	1	0.31%
槌	4192		14	1	0.000151%	661685	99.93%	1	0.31%
槃	4193		14	1	0.000151%	661686	99.93%	1	0.31%
槨	4194		15	1	0.000151%	661687	99.93%	1	0.31%
樞	4195		15	1	0.000151%	661688	99.93%	1	0.31%
樊	4196		15	1	0.000151%	661689	99.93%	1	0.31%
樅	4197		15	1	0.000151%	661690	99.93%	1	0.31%
樗	4198		15	1	0.000151%	661691	99.93%	1	0.31%
檄	4199		17	1	0.000151%	661692	99.93%	1	0.31%
櫛	4200		17	1	0.000151%	661693	99.93%	1	0.31%
檉	4201		17	1	0.000151%	661694	99.93%	1	0.31%
櫂	4202		18	1	0.000151%	661695	99.93%	1	0.31%
檮	4203		18	1	0.000151%	661696	99.93%	1	0.31%
櫧	4204		19	1	0.000151%	661697	99.93%	1	0.31%
櫞	4205		19	1	0.000151%	661698	99.93%	1	0.31%
櫨	4206		20	1	0.000151%	661699	99.93%	1	0.31%
櫸	4207		21	1	0.000151%	661700	99.93%	1	0.31%
欑	4208		23	1	0.000151%	661701	99.93%	1	0.31%
欬	4209		10	1	0.000151%	661702	99.93%	1	0.31%
欻	4210		12	1	0.000151%	661703	99.93%	1	0.31%
歛	4211		17	1	0.000151%	661704	99.94%	1	0.31%
毗	4212		9	1	0.000151%	661705	99.94%	1	0.31%
毖	4213		9	1	0.000151%	661706	99.94%	1	0.31%
毘	4214		9	1	0.000151%	661707	99.94%	1	0.31%
氤	4215		10	1	0.000151%	661708	99.94%	1	0.31%
氬	4216		12	1	0.000151%	661709	99.94%	1	0.31%
氳	4217		14	1	0.000151%	661710	99.94%	1	0.31%
汕	4218		6	1	0.000151%	661711	99.94%	1	0.31%
汊	4219		6	1	0.000151%	661712	99.94%	1	0.31%
汔	4220		6	1	0.000151%	661713	99.94%	1	0.31%
汞	4221		7	1	0.000151%	661714	99.94%	1	0.31%
沅	4222		7	1	0.000151%	661715	99.94%	1	0.31%
沌	4223		7	1	0.000151%	661716	99.94%	1	0.31%
汲	4224		7	1	0.000151%	661717	99.94%	1	0.31%
汶	4225		7	1	0.000151%	661718	99.94%	1	0.31%
泗	4226		8	1	0.000151%	661719	99.94%	1	0.31%
泅	4227		8	1	0.000151%	661720	99.94%	1	0.31%
洼	4228		9	1	0.000151%	661721	99.94%	1	0.31%
洊	4229		9	1	0.000151%	661722	99.94%	1	0.31%
洙	4230		9	1	0.000151%	661723	99.94%	1	0.31%
涑	4231		10	1	0.000151%	661724	99.94%	1	0.31%
浠	4232		10	1	0.000151%	661725	99.94%	1	0.31%
涸	4233		11	1	0.000151%	661726	99.94%	1	0.31%
淪	4234		11	1	0.000151%	661727	99.94%	1	0.31%
涪	4235		11	1	0.000151%	661728	99.94%	1	0.31%
淬	4236		11	1	0.000151%	661729	99.94%	1	0.31%
淀	4237		11	1	0.000151%	661730	99.94%	1	0.31%
涷	4238		11	1	0.000151%	661731	99.94%	1	0.31%
淖	4239		11	1	0.000151%	661732	99.94%	1	0.31%
渥	4240		12	1	0.000151%	661733	99.94%	1	0.31%
渤	4241		12	1	0.000151%	661734	99.94%	1	0.31%
湲	4242		12	1	0.000151%	661735	99.94%	1	0.31%
溺	4243		13	1	0.000151%	661736	99.94%	1	0.31%
滃	4244		13	1	0.000151%	661737	99.94%	1	0.31%
漱	4245		14	1	0.000151%	661738	99.94%	1	0.31%
漕	4246		14	1	0.000151%	661739	99.94%	1	0.31%
漥	4247		14	1	0.000151%	661740	99.94%	1	0.31%
滻	4248		14	1	0.000151%	661741	99.94%	1	0.31%
漚	4249		14	1	0.000151%	661742	99.94%	1	0.31%
潼	4250		15	1	0.000151%	661743	99.94%	1	0.31%
潏	4251		15	1	0.000151%	661744	99.94%	1	0.31%
潻	4252		15	1	0.000151%	661745	99.94%	1	0.31%
澧	4253		16	1	0.000151%	661746	99.94%	1	0.31%
澹	4254		16	1	0.000151%	661747	99.94%	1	0.31%
濞	4255		17	1	0.000151%	661748	99.94%	1	0.31%
瀕	4256		19	1	0.000151%	661749	99.94%	1	0.31%
瀘	4257		19	1	0.000151%	661750	99.94%	1	0.31%
瀰	4258		20	1	0.000151%	661751	99.94%	1	0.31%
炙	4259		8	1	0.000151%	661752	99.94%	1	0.31%
煎	4260		13	1	0.000151%	661753	99.94%	1	0.31%
煇	4261		13	1	0.000151%	661754	99.94%	1	0.31%
熏	4262		14	1	0.000151%	661755	99.94%	1	0.31%
燎	4263		16	1	0.000151%	661756	99.94%	1	0.31%
燜	4264		16	1	0.000151%	661757	99.94%	1	0.31%
燧	4265		17	1	0.000151%	661758	99.94%	1	0.31%
犍	4266		13	1	0.000151%	661759	99.94%	1	0.31%
犛	4267		15	1	0.000151%	661760	99.94%	1	0.31%
狙	4268		8	1	0.000151%	661761	99.94%	1	0.31%
猩	4269		12	1	0.000151%	661762	99.94%	1	0.31%
猱	4270		12	1	0.000151%	661763	99.94%	1	0.31%
猿	4271		13	1	0.000151%	661764	99.94%	1	0.31%
獗	4272		15	1	0.000151%	661765	99.94%	1	0.31%
獠	4273		15	1	0.000151%	661766	99.94%	1	0.31%
玕	4274		7	1	0.000151%	661767	99.94%	1	0.31%
珀	4275		9	1	0.000151%	661768	99.94%	1	0.31%
珂	4276		9	1	0.000151%	661769	99.94%	1	0.31%
琥	4277		12	1	0.000151%	661770	99.95%	1	0.31%
琵	4278		12	1	0.000151%	661771	99.95%	1	0.31%
琶	4279		12	1	0.000151%	661772	99.95%	1	0.31%
瑕	4280		13	1	0.000151%	661773	99.95%	1	0.31%
瑛	4281		13	1	0.000151%	661774	99.95%	1	0.31%
瑜	4282		13	1	0.000151%	661775	99.95%	1	0.31%
瑱	4283		14	1	0.000151%	661776	99.95%	1	0.31%
璫	4284		17	1	0.000151%	661777	99.95%	1	0.31%
瓖	4285		21	1	0.000151%	661778	99.95%	1	0.31%
甍	4286		16	1	0.000151%	661779	99.95%	1	0.31%
甓	4287		18	1	0.000151%	661780	99.95%	1	0.31%
甥	4288		12	1	0.000151%	661781	99.95%	1	0.31%
畚	4289		10	1	0.000151%	661782	99.95%	1	0.31%
疝	4290		8	1	0.000151%	661783	99.95%	1	0.31%
疸	4291		10	1	0.000151%	661784	99.95%	1	0.31%
痞	4292		12	1	0.000151%	661785	99.95%	1	0.31%
痳	4293		13	1	0.000151%	661786	99.95%	1	0.31%
痼	4294		13	1	0.000151%	661787	99.95%	1	0.31%
瘖	4295		14	1	0.000151%	661788	99.95%	1	0.31%
瘴	4296		16	1	0.000151%	661789	99.95%	1	0.31%
癌	4297		17	1	0.000151%	661790	99.95%	1	0.31%
癈	4298		17	1	0.000151%	661791	99.95%	1	0.31%
癘	4299		18	1	0.000151%	661792	99.95%	1	0.31%
癭	4300		22	1	0.000151%	661793	99.95%	1	0.31%
癲	4301		24	1	0.000151%	661794	99.95%	1	0.31%
皋	4302		10	1	0.000151%	661795	99.95%	1	0.31%
盅	4303		9	1	0.000151%	661796	99.95%	1	0.31%
盰	4304		8	1	0.000151%	661797	99.95%	1	0.31%
眶	4305		11	1	0.000151%	661798	99.95%	1	0.31%
睏	4306		12	1	0.000151%	661799	99.95%	1	0.31%
睬	4307		13	1	0.000151%	661800	99.95%	1	0.31%
睥	4308		13	1	0.000151%	661801	99.95%	1	0.31%
睨	4309		13	1	0.000151%	661802	99.95%	1	0.31%
瞭	4310		17	1	0.000151%	661803	99.95%	1	0.31%
矓	4311		21	1	0.000151%	661804	99.95%	1	0.31%
砢	4312		10	1	0.000151%	661805	99.95%	1	0.31%
硌	4313		11	1	0.000151%	661806	99.95%	1	0.31%
砦	4314		11	1	0.000151%	661807	99.95%	1	0.31%
确	4315		12	1	0.000151%	661808	99.95%	1	0.31%
碱	4316		14	1	0.000151%	661809	99.95%	1	0.31%
碟	4317		14	1	0.000151%	661810	99.95%	1	0.31%
碣	4318		14	1	0.000151%	661811	99.95%	1	0.31%
碴	4319		14	1	0.000151%	661812	99.95%	1	0.31%
碭	4320		14	1	0.000151%	661813	99.95%	1	0.31%
磬	4321		16	1	0.000151%	661814	99.95%	1	0.31%
磩	4322		16	1	0.000151%	661815	99.95%	1	0.31%
磣	4323		16	1	0.000151%	661816	99.95%	1	0.31%
礝	4324		19	1	0.000151%	661817	99.95%	1	0.31%
礪	4325		20	1	0.000151%	661818	99.95%	1	0.31%
礱	4326		21	1	0.000151%	661819	99.95%	1	0.31%
祇	4327		8	1	0.000151%	661820	99.95%	1	0.31%
祅	4328		8	1	0.000151%	661821	99.95%	1	0.31%
禎	4329		13	1	0.000151%	661822	99.95%	1	0.31%
禧	4330		16	1	0.000151%	661823	99.95%	1	0.31%
秤	4331		10	1	0.000151%	661824	99.95%	1	0.31%
秣	4332		10	1	0.000151%	661825	99.95%	1	0.31%
稔	4333		13	1	0.000151%	661826	99.95%	1	0.31%
稟	4334		13	1	0.000151%	661827	99.95%	1	0.31%
稷	4335		15	1	0.000151%	661828	99.95%	1	0.31%
穌	4336		16	1	0.000151%	661829	99.95%	1	0.31%
窋	4337		10	1	0.000151%	661830	99.95%	1	0.31%
窔	4338		11	1	0.000151%	661831	99.95%	1	0.31%
窖	4339		12	1	0.000151%	661832	99.95%	1	0.31%
窳	4340		15	1	0.000151%	661833	99.95%	1	0.31%
窿	4341		17	1	0.000151%	661834	99.95%	1	0.31%
竣	4342		12	1	0.000151%	661835	99.95%	1	0.31%
笏	4343		10	1	0.000151%	661836	99.95%	1	0.31%
笊	4344		10	1	0.000151%	661837	99.96%	1	0.31%
箕	4345		14	1	0.000151%	661838	99.96%	1	0.31%
筵	4346		14	1	0.000151%	661839	99.96%	1	0.31%
箔	4347		14	1	0.000151%	661840	99.96%	1	0.31%
箬	4348		15	1	0.000151%	661841	99.96%	1	0.31%
篝	4349		16	1	0.000151%	661842	99.96%	1	0.31%
篱	4350		17	1	0.000151%	661843	99.96%	1	0.31%
簣	4351		18	1	0.000151%	661844	99.96%	1	0.31%
粕	4352		11	1	0.000151%	661845	99.96%	1	0.31%
粢	4353		12	1	0.000151%	661846	99.96%	1	0.31%
粧	4354		12	1	0.000151%	661847	99.96%	1	0.31%
粳	4355		13	1	0.000151%	661848	99.96%	1	0.31%
粲	4356		13	1	0.000151%	661849	99.96%	1	0.31%
糌	4357		15	1	0.000151%	661850	99.96%	1	0.31%
紇	4358		9	1	0.000151%	661851	99.96%	1	0.31%
紈	4359		9	1	0.000151%	661852	99.96%	1	0.31%
紊	4360		10	1	0.000151%	661853	99.96%	1	0.31%
絳	4361		12	1	0.000151%	661854	99.96%	1	0.31%
絛	4362		13	1	0.000151%	661855	99.96%	1	0.31%
緋	4363		14	1	0.000151%	661856	99.96%	1	0.31%
緪	4364		15	1	0.000151%	661857	99.96%	1	0.31%
縉	4365		16	1	0.000151%	661858	99.96%	1	0.31%
繅	4366		17	1	0.000151%	661859	99.96%	1	0.31%
繕	4367		18	1	0.000151%	661860	99.96%	1	0.31%
繒	4368		18	1	0.000151%	661861	99.96%	1	0.31%
繢	4369		18	1	0.000151%	661862	99.96%	1	0.31%
纛	4370		25	1	0.000151%	661863	99.96%	1	0.31%
罟	4371		10	1	0.000151%	661864	99.96%	1	0.31%
羈	4372		24	1	0.000151%	661865	99.96%	1	0.31%
羚	4373		11	1	0.000151%	661866	99.96%	1	0.31%
羰	4374		15	1	0.000151%	661867	99.96%	1	0.31%
翌	4375		11	1	0.000151%	661868	99.96%	1	0.31%
翕	4376		12	1	0.000151%	661869	99.96%	1	0.31%
翮	4377		16	1	0.000151%	661870	99.96%	1	0.31%
耄	4378		9	1	0.000151%	661871	99.96%	1	0.31%
耠	4379		12	1	0.000151%	661872	99.96%	1	0.31%
聇	4380		11	1	0.000151%	661873	99.96%	1	0.31%
胝	4381		9	1	0.000151%	661874	99.96%	1	0.31%
胜	4382		9	1	0.000151%	661875	99.96%	1	0.31%
胰	4383		10	1	0.000151%	661876	99.96%	1	0.31%
胼	4384		10	1	0.000151%	661877	99.96%	1	0.31%
腋	4385		12	1	0.000151%	661878	99.96%	1	0.31%
腆	4386		12	1	0.000151%	661879	99.96%	1	0.31%
腴	4387		12	1	0.000151%	661880	99.96%	1	0.31%
膂	4388		14	1	0.000151%	661881	99.96%	1	0.31%
膺	4389		17	1	0.000151%	661882	99.96%	1	0.31%
臺	4390		14	1	0.000151%	661883	99.96%	1	0.31%
臻	4391		16	1	0.000151%	661884	99.96%	1	0.31%
臾	4392		8	1	0.000151%	661885	99.96%	1	0.31%
舐	4393		10	1	0.000151%	661886	99.96%	1	0.31%
舫	4394		10	1	0.000151%	661887	99.96%	1	0.31%
舨	4395		10	1	0.000151%	661888	99.96%	1	0.31%
舶	4396		11	1	0.000151%	661889	99.96%	1	0.31%
舸	4397		11	1	0.000151%	661890	99.96%	1	0.31%
艄	4398		13	1	0.000151%	661891	99.96%	1	0.31%
芥	4399		8	1	0.000151%	661892	99.96%	1	0.31%
茄	4400		9	1	0.000151%	661893	99.96%	1	0.31%
苾	4401		9	1	0.000151%	661894	99.96%	1	0.31%
芻	4402		10	1	0.000151%	661895	99.96%	1	0.31%
茜	4403		10	1	0.000151%	661896	99.96%	1	0.31%
荇	4404		10	1	0.000151%	661897	99.96%	1	0.31%
茧	4405		10	1	0.000151%	661898	99.96%	1	0.31%
莞	4406		11	1	0.000151%	661899	99.96%	1	0.31%
莒	4407		11	1	0.000151%	661900	99.96%	1	0.31%
莧	4408		11	1	0.000151%	661901	99.96%	1	0.31%
菱	4409		12	1	0.000151%	661902	99.96%	1	0.31%
菴	4410		12	1	0.000151%	661903	99.97%	1	0.31%
菇	4411		12	1	0.000151%	661904	99.97%	1	0.31%
萱	4412		13	1	0.000151%	661905	99.97%	1	0.31%
萼	4413		13	1	0.000151%	661906	99.97%	1	0.31%
葩	4414		13	1	0.000151%	661907	99.97%	1	0.31%
葳	4415		13	1	0.000151%	661908	99.97%	1	0.31%
蒜	4416		14	1	0.000151%	661909	99.97%	1	0.31%
蒐	4417		14	1	0.000151%	661910	99.97%	1	0.31%
蓊	4418		14	1	0.000151%	661911	99.97%	1	0.31%
蒔	4419		14	1	0.000151%	661912	99.97%	1	0.31%
蔡	4420		15	1	0.000151%	661913	99.97%	1	0.31%
蕤	4421		16	1	0.000151%	661914	99.97%	1	0.31%
蕢	4422		16	1	0.000151%	661915	99.97%	1	0.31%
薔	4423		17	1	0.000151%	661916	99.97%	1	0.31%
薟	4424		17	1	0.000151%	661917	99.97%	1	0.31%
薰	4425		18	1	0.000151%	661918	99.97%	1	0.31%
藪	4426		19	1	0.000151%	661919	99.97%	1	0.31%
藹	4427		20	1	0.000151%	661920	99.97%	1	0.31%
蘑	4428		20	1	0.000151%	661921	99.97%	1	0.31%
蘚	4429		21	1	0.000151%	661922	99.97%	1	0.31%
虐	4430		9	1	0.000151%	661923	99.97%	1	0.31%
蚤	4431		10	1	0.000151%	661924	99.97%	1	0.31%
蚩	4432		10	1	0.000151%	661925	99.97%	1	0.31%
蚣	4433		10	1	0.000151%	661926	99.97%	1	0.31%
蚜	4434		10	1	0.000151%	661927	99.97%	1	0.31%
蚕	4435		10	1	0.000151%	661928	99.97%	1	0.31%
蚱	4436		11	1	0.000151%	661929	99.97%	1	0.31%
蛟	4437		12	1	0.000151%	661930	99.97%	1	0.31%
蛤	4438		12	1	0.000151%	661931	99.97%	1	0.31%
蛹	4439		13	1	0.000151%	661932	99.97%	1	0.31%
蜈	4440		13	1	0.000151%	661933	99.97%	1	0.31%
蜀	4441		13	1	0.000151%	661934	99.97%	1	0.31%
蜻	4442		14	1	0.000151%	661935	99.97%	1	0.31%
蜢	4443		14	1	0.000151%	661936	99.97%	1	0.31%
蜷	4444		14	1	0.000151%	661937	99.97%	1	0.31%
蜚	4445		14	1	0.000151%	661938	99.97%	1	0.31%
螂	4446		15	1	0.000151%	661939	99.97%	1	0.31%
蝞	4447		15	1	0.000151%	661940	99.97%	1	0.31%
螞	4448		16	1	0.000151%	661941	99.97%	1	0.31%
螳	4449		17	1	0.000151%	661942	99.97%	1	0.31%
蟆	4450		17	1	0.000151%	661943	99.97%	1	0.31%
螫	4451		17	1	0.000151%	661944	99.97%	1	0.31%
蟬	4452		18	1	0.000151%	661945	99.97%	1	0.31%
蟻	4453		19	1	0.000151%	661946	99.97%	1	0.31%
蠕	4454		20	1	0.000151%	661947	99.97%	1	0.31%
衩	4455		8	1	0.000151%	661948	99.97%	1	0.31%
袂	4456		9	1	0.000151%	661949	99.97%	1	0.31%
衲	4457		9	1	0.000151%	661950	99.97%	1	0.31%
袍	4458		10	1	0.000151%	661951	99.97%	1	0.31%
袛	4459		10	1	0.000151%	661952	99.97%	1	0.31%
裘	4460		13	1	0.000151%	661953	99.97%	1	0.31%
褪	4461		15	1	0.000151%	661954	99.97%	1	0.31%
